,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,206,561,768,8,512,817,"[512, 513, 560, 561, 768, 769, 816, 817]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
1,174,631,806,8,614,823,"[614, 615, 630, 631, 806, 807, 822, 823]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
2,99,118,218,8,90,246,"[90, 94, 114, 118, 218, 222, 242, 246]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
3,227,210,438,8,210,438,"[210, 214, 242, 246, 402, 406, 434, 438]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
4,44,515,560,8,512,563,"[512, 513, 514, 515, 560, 561, 562, 563]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
5,48,744,793,8,728,809,"[728, 729, 744, 745, 792, 793, 808, 809]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
6,51,575,627,8,563,639,"[563, 567, 571, 575, 627, 631, 635, 639]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
7,112,350,463,8,334,479,"[334, 335, 350, 351, 462, 463, 478, 479]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
8,702,25,728,8,24,729,"[24, 25, 216, 217, 536, 537, 728, 729]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
9,295,249,545,8,33,761,"[33, 57, 225, 249, 545, 569, 737, 761]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
10,353,36,390,8,4,422,"[4, 6, 36, 38, 388, 390, 420, 422]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
11,145,271,417,8,265,423,"[265, 271, 289, 295, 393, 399, 417, 423]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
12,91,319,411,8,283,447,"[283, 287, 315, 319, 411, 415, 443, 447]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
13,12,178,191,8,178,191,"[178, 179, 182, 183, 186, 187, 190, 191]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
14,150,327,478,8,326,479,"[326, 327, 350, 351, 454, 455, 478, 479]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
15,280,14,295,8,14,295,"[14, 15, 38, 39, 270, 271, 294, 295]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
16,38,421,460,8,396,485,"[396, 397, 420, 421, 460, 461, 484, 485]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
17,163,545,709,8,513,741,"[513, 517, 545, 549, 705, 709, 737, 741]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
