,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,228,319,0,3,50.0,0.0,49.896875,0.0
0,0,0,3,0,1,228,319,0,3,50.0,0.0,50.396875,0.0
0,0,0,3,0,2,228,319,0,3,50.0,0.0,49.74375,0.0
0,0,0,3,0,3,228,319,0,3,50.0,0.0,50.046875,0.0
0,0,1,3,0,0,228,319,0,3,50.0,0.0,49.4875,0.0
0,0,1,3,0,1,228,319,0,3,50.0,0.0,49.4375,0.0
0,0,1,3,0,2,228,319,0,3,50.0,0.0,50.328125,0.0
0,0,1,3,0,3,228,319,0,3,50.0,0.0,49.94375,0.0
0,0,2,3,0,0,228,319,0,3,50.0,0.0,50.0875,0.0
0,0,2,3,0,1,228,319,0,3,50.0,0.0,50.2875,0.0
0,0,2,3,0,2,228,319,0,3,50.0,0.0,49.990625,0.0
0,0,2,3,0,3,228,319,0,3,50.0,0.0,49.834375,0.0
0,0,3,3,0,0,228,319,0,3,50.0,0.0,50.115625,0.0
0,0,3,3,0,1,228,319,0,3,50.0,0.0,49.803125,0.0
0,0,3,3,0,2,228,319,0,3,50.0,0.0,50.1625,0.0
0,0,3,3,0,3,228,319,0,3,50.0,0.0,50.025,0.0
0,1,0,3,0,0,228,319,0,3,100.0,100.0,100.0,100.0
0,1,0,3,0,1,228,319,0,3,100.0,100.0,100.0,100.0
0,1,0,3,0,2,228,319,0,3,100.0,100.0,99.999997,99.998474
0,1,0,3,0,3,228,319,0,3,100.0,100.0,100.0,100.0
0,1,1,3,0,0,228,319,0,3,89.202372,70.941162,96.262776,67.825317
0,1,1,3,0,1,228,319,0,3,87.58138,67.156982,96.084781,64.698792
0,1,1,3,0,2,228,319,0,3,87.925466,67.485046,95.930983,63.75885
0,1,1,3,0,3,228,319,0,3,89.444987,70.977783,96.498323,67.23938
0,1,2,3,0,0,228,319,0,3,50.0,0.0,49.881516,0.0
0,1,2,3,0,1,228,319,0,3,50.0,0.0,49.909412,0.0
0,1,2,3,0,2,228,319,0,3,50.0,0.0,50.059424,0.0
0,1,2,3,0,3,228,319,0,3,50.0,0.0,49.953191,0.0
0,1,3,3,0,0,228,319,0,3,50.0,0.0,50.075,0.0
0,1,3,3,0,1,228,319,0,3,50.0,0.0,50.09375,0.0
0,1,3,3,0,2,228,319,0,3,50.0,0.0,49.840625,0.0
0,1,3,3,0,3,228,319,0,3,50.0,0.0,49.565625,0.0
0,2,0,3,0,0,228,319,0,3,96.555074,90.257263,99.160866,76.071167
0,2,0,3,0,1,228,319,0,3,95.414988,86.839294,98.708788,75.494385
0,2,0,3,0,2,228,319,0,3,91.938527,78.359985,97.798848,70.88623
0,2,0,3,0,3,228,319,0,3,91.504161,77.297974,97.49109,70.326233
0,2,1,3,0,0,228,319,0,3,50.0,0.0,50.812772,0.0
0,2,1,3,0,1,228,319,0,3,50.0,0.0,50.046921,0.0
0,2,1,3,0,2,228,319,0,3,50.0,0.0,50.287547,0.0
0,2,1,3,0,3,228,319,0,3,50.0,0.0,49.650055,0.0
0,2,2,3,0,0,228,319,0,3,50.0,0.0,50.090625,0.0
0,2,2,3,0,1,228,319,0,3,50.0,0.0,49.8875,0.0
0,2,2,3,0,2,228,319,0,3,50.0,0.0,50.409375,0.0
0,2,2,3,0,3,228,319,0,3,50.0,0.0,49.884375,0.0
0,2,3,3,0,0,228,319,0,3,50.0,0.0,49.971875,0.0
0,2,3,3,0,1,228,319,0,3,50.0,0.0,50.30625,0.0
0,2,3,3,0,2,228,319,0,3,50.0,0.0,49.74375,0.0
0,2,3,3,0,3,228,319,0,3,50.0,0.0,50.009375,0.0
0,3,0,3,0,0,228,319,0,3,50.0,0.0,50.263786,0.0
0,3,0,3,0,1,228,319,0,3,50.0,0.0,50.038858,0.0
0,3,0,3,0,2,228,319,0,3,50.0,0.0,49.65695,0.0
0,3,0,3,0,3,228,319,0,3,50.0,0.0,50.05354,0.0
0,3,1,3,0,0,228,319,0,3,50.0,0.0,50.1625,0.0
0,3,1,3,0,1,228,319,0,3,50.0,0.0,50.28125,0.0
0,3,1,3,0,2,228,319,0,3,50.0,0.0,50.478125,0.0
0,3,1,3,0,3,228,319,0,3,50.0,0.0,49.740625,0.0
0,3,2,3,0,0,228,319,0,3,50.0,0.0,49.95,0.0
0,3,2,3,0,1,228,319,0,3,50.0,0.0,50.084375,0.0
0,3,2,3,0,2,228,319,0,3,50.0,0.0,50.184375,0.0
0,3,2,3,0,3,228,319,0,3,50.0,0.0,50.35,0.0
0,3,3,3,0,0,228,319,0,3,50.0,0.0,50.24375,0.0
0,3,3,3,0,1,228,319,0,3,50.0,0.0,50.065625,0.0
0,3,3,3,0,2,228,319,0,3,50.0,0.0,50.034375,0.0
0,3,3,3,0,3,228,319,0,3,50.0,0.0,49.571875,0.0
0,0,0,3,0,0,312,617,0,3,50.0,0.0,49.746875,0.0
0,0,0,3,0,1,312,617,0,3,50.0,0.0,49.4625,0.0
0,0,0,3,0,2,312,617,0,3,50.0,0.0,49.73125,0.0
