,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,29,213,0,3,50.0,0.0,49.8125,0.0
0,0,0,3,0,1,29,213,0,3,50.0,0.0,50.40625,0.0
0,0,0,3,0,2,29,213,0,3,50.0,0.0,50.14375,0.0
0,0,0,3,0,3,29,213,0,3,50.0,0.0,50.028125,0.0
0,0,1,3,0,0,29,213,0,3,50.0,0.0,50.146875,0.0
0,0,1,3,0,1,29,213,0,3,50.0,0.0,49.828125,0.0
0,0,1,3,0,2,29,213,0,3,50.0,0.0,49.759375,0.0
0,0,1,3,0,3,29,213,0,3,50.0,0.0,49.78125,0.0
0,0,2,3,0,0,29,213,0,3,50.0,0.0,49.478125,0.0
0,0,2,3,0,1,29,213,0,3,50.0,0.0,49.715625,0.0
0,0,2,3,0,2,29,213,0,3,50.0,0.0,49.75,0.0
0,0,2,3,0,3,29,213,0,3,50.0,0.0,50.0375,0.0
0,0,3,3,0,0,29,213,0,3,50.0,0.0,49.684375,0.0
0,0,3,3,0,1,29,213,0,3,50.0,0.0,49.984375,0.0
0,0,3,3,0,2,29,213,0,3,50.0,0.0,49.7,0.0
0,0,3,3,0,3,29,213,0,3,50.0,0.0,50.040625,0.0
0,1,0,3,0,0,29,213,0,3,75.503286,26.879883,78.253587,9.007263
0,1,0,3,0,1,29,213,0,3,74.509176,26.831055,77.478271,9.658813
0,1,0,3,0,2,29,213,0,3,74.642436,26.954651,77.719518,8.178711
0,1,0,3,0,3,29,213,0,3,74.671427,27.883911,77.823891,8.236694
0,1,1,3,0,0,29,213,0,3,69.349162,0.52948,77.048581,0.135803
0,1,1,3,0,1,29,213,0,3,69.541168,0.521851,77.610838,0.134277
0,1,1,3,0,2,29,213,0,3,69.760895,0.601196,76.838115,0.126648
0,1,1,3,0,3,29,213,0,3,69.995372,0.817871,77.18981,0.228882
0,1,2,3,0,0,29,213,0,3,66.666667,0.0,74.928125,0.0
0,1,2,3,0,1,29,213,0,3,66.666667,0.0,75.196875,0.0
0,1,2,3,0,2,29,213,0,3,66.666667,0.0,75.0625,0.0
0,1,2,3,0,3,29,213,0,3,66.666667,0.0,74.9875,0.0
