,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,183,29,213,4,21,221,"[21, 29, 213, 221]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
1,239,19,259,4,3,275,"[3, 19, 259, 275]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
2,9,641,651,4,641,651,"[641, 643, 649, 651]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
3,503,114,618,4,106,626,"[106, 114, 618, 626]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
4,253,46,300,4,44,302,"[44, 46, 300, 302]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
5,527,224,752,4,224,752,"[224, 240, 736, 752]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
6,381,62,444,4,60,446,"[60, 62, 444, 446]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
7,15,693,709,4,645,757,"[645, 693, 709, 757]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
8,11,710,722,4,706,726,"[706, 710, 722, 726]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
9,167,43,211,4,19,235,"[19, 43, 211, 235]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
10,62,55,118,4,54,119,"[54, 55, 118, 119]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
11,447,160,608,4,96,672,"[96, 160, 608, 672]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
12,189,599,789,4,597,791,"[597, 599, 789, 791]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
13,11,674,686,4,674,686,"[674, 678, 682, 686]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
14,351,32,384,4,0,416,"[0, 32, 384, 416]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
15,231,142,374,4,142,374,"[142, 182, 334, 374]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
16,29,131,161,4,129,163,"[129, 131, 161, 163]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
17,449,59,509,4,59,509,"[59, 61, 507, 509]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
18,377,54,432,4,48,438,"[48, 54, 432, 438]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
19,133,680,814,4,680,814,"[680, 686, 808, 814]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
20,207,537,745,4,537,745,"[537, 553, 729, 745]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
21,61,4,66,4,2,68,"[2, 4, 66, 68]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
22,65,253,319,4,253,319,"[253, 255, 317, 319]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
23,19,578,598,4,578,598,"[578, 582, 594, 598]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
24,343,41,385,4,1,425,"[1, 41, 385, 425]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
25,8,182,191,4,182,191,"[182, 183, 190, 191]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
26,71,422,494,4,422,494,"[422, 430, 486, 494]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
27,159,34,194,4,2,226,"[2, 34, 194, 226]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
28,287,85,373,4,85,373,"[85, 117, 341, 373]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
29,251,111,363,4,107,367,"[107, 111, 363, 367]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
30,41,774,816,4,768,822,"[768, 774, 816, 822]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
31,575,230,806,4,230,806,"[230, 294, 742, 806]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
32,505,30,536,4,24,542,"[24, 30, 536, 542]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
33,79,629,709,4,581,757,"[581, 629, 709, 757]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
34,295,143,439,4,143,439,"[143, 183, 399, 439]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
35,43,395,439,4,395,439,"[395, 399, 435, 439]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
36,183,555,739,4,547,747,"[547, 555, 739, 747]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
37,215,552,768,4,512,808,"[512, 552, 768, 808]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
38,35,405,441,4,401,445,"[401, 405, 441, 445]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
39,16,358,375,4,358,375,"[358, 359, 374, 375]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
40,279,38,318,4,38,318,"[38, 62, 294, 318]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
41,133,208,342,4,208,342,"[208, 214, 336, 342]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
42,19,78,98,4,74,102,"[74, 78, 98, 102]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
43,193,10,204,4,10,204,"[10, 12, 202, 204]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
44,0,219,220,4,218,221,"[218, 219, 220, 221]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
45,187,575,763,4,571,767,"[571, 575, 763, 767]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
46,47,421,469,4,405,485,"[405, 421, 469, 485]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
47,175,554,730,4,538,746,"[538, 554, 730, 746]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
48,183,599,783,4,591,791,"[591, 599, 783, 791]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
49,128,70,199,4,70,199,"[70, 71, 198, 199]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
50,187,70,258,4,66,262,"[66, 70, 258, 262]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
51,7,127,135,4,71,191,"[71, 127, 135, 191]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
52,4,498,503,4,498,503,"[498, 499, 502, 503]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
53,119,613,733,4,605,741,"[605, 613, 733, 741]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
54,253,87,341,4,85,343,"[85, 87, 341, 343]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
55,125,60,186,4,58,188,"[58, 60, 186, 188]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
56,31,187,219,4,155,251,"[155, 187, 219, 251]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
57,319,198,518,4,6,710,"[6, 198, 518, 710]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
58,64,588,653,4,588,653,"[588, 589, 652, 653]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
59,71,426,498,4,426,498,"[426, 434, 490, 498]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
60,559,12,572,4,12,572,"[12, 60, 524, 572]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
61,311,47,359,4,39,367,"[39, 47, 359, 367]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
62,59,302,362,4,298,366,"[298, 302, 362, 366]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
63,95,280,376,4,280,376,"[280, 312, 344, 376]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
64,197,104,302,4,104,302,"[104, 110, 296, 302]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
65,41,8,50,4,8,50,"[8, 10, 48, 50]","[1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
