,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,2,2,3,0,0,81,175,0,3,50.0,0.0,50.071875,0.0
0,2,2,3,0,0,25,319,0,3,50.0,0.0,49.85625,0.0
0,2,2,3,0,0,260,366,0,3,50.0,0.0,50.025,0.0
0,2,2,3,0,0,636,712,0,3,66.666667,0.0,74.965625,0.0
0,2,2,3,0,0,236,501,0,3,50.0,0.0,49.684375,0.0
0,2,2,3,0,0,22,352,0,3,50.0,0.0,50.184375,0.0
0,2,2,3,0,0,316,416,0,3,66.666667,0.0,74.8875,0.0
0,2,2,3,0,0,169,227,0,3,66.666667,0.0,74.65,0.0
0,2,2,3,0,0,159,457,0,3,66.666667,0.0,74.828125,0.0
0,2,2,3,0,0,550,626,0,3,50.0,0.0,49.71875,0.0
0,2,2,3,0,0,13,299,0,3,50.0,0.0,50.128125,0.0
0,2,2,3,0,0,570,819,0,3,66.666667,0.0,74.990625,0.0
0,2,2,3,0,0,514,742,0,3,50.0,0.0,50.240625,0.0
0,2,2,3,0,0,785,812,0,3,50.0,0.0,50.309375,0.0
0,2,2,3,0,0,548,621,0,3,50.0,0.0,49.85625,0.0
0,2,2,3,0,0,57,91,0,3,66.666667,0.0,75.175,0.0
0,2,2,3,0,0,125,476,0,3,66.666667,0.0,75.35,0.0
0,2,2,3,0,0,515,576,0,3,66.666667,0.0,75.171875,0.0
0,2,2,3,0,0,30,114,0,3,50.0,0.0,50.153125,0.0
0,2,2,3,0,0,200,816,0,3,50.0,0.0,49.921875,0.0
0,2,2,3,0,0,264,552,0,3,66.666667,0.0,74.878125,0.0
0,2,2,3,0,0,565,724,0,3,66.666667,0.0,74.9875,0.0
0,2,2,3,0,0,44,386,0,3,66.666667,0.0,74.93125,0.0
0,2,2,3,0,0,2,332,0,3,50.0,0.0,49.978125,0.0
0,2,2,3,0,0,114,300,0,3,66.666667,0.0,75.015625,0.0
0,2,2,3,0,0,309,396,0,3,66.666667,0.0,74.959375,0.0
0,2,2,3,0,0,575,734,0,3,66.666667,0.0,74.684375,0.0
0,2,2,3,0,0,264,783,0,3,50.0,0.0,50.2625,0.0
0,2,2,3,0,0,320,508,0,3,50.0,0.0,49.771875,0.0
0,2,2,3,0,0,310,598,0,3,66.666667,0.0,75.075,0.0
0,2,2,3,0,0,167,342,0,3,66.666667,0.0,75.234375,0.0
0,2,2,3,0,0,242,283,0,3,66.666667,0.0,75.36875,0.0
0,2,2,3,0,0,29,773,0,3,50.0,0.0,50.253125,0.0
0,2,2,3,0,0,5,805,0,3,50.0,0.0,49.88125,0.0
0,2,2,3,0,0,28,118,0,3,50.0,0.0,49.83125,0.0
0,2,2,3,0,0,114,230,0,3,66.666667,0.0,74.9375,0.0
0,2,2,3,0,0,108,165,0,3,66.666667,0.0,75.05,0.0
0,2,2,3,0,0,170,486,0,3,66.666667,0.0,75.159375,0.0
0,2,2,3,0,0,663,739,0,3,50.0,0.0,50.196875,0.0
0,2,2,3,0,0,74,716,0,3,50.0,0.0,50.415625,0.0
0,2,2,3,0,0,82,236,0,3,50.0,0.0,50.015625,0.0
0,2,2,3,0,0,233,379,0,3,50.0,0.0,50.2625,0.0
0,2,2,3,0,0,430,463,0,3,66.666667,0.0,74.659375,0.0
0,2,2,3,0,0,30,360,0,3,50.0,0.0,49.790625,0.0
0,2,2,3,0,0,74,283,0,3,50.0,0.0,49.765625,0.0
0,2,2,3,0,0,638,786,0,3,66.666667,0.0,74.846875,0.0
0,2,2,3,0,0,184,396,0,3,66.666667,0.0,74.7375,0.0
0,2,2,3,0,0,604,754,0,3,50.0,0.0,50.58125,0.0
0,2,2,3,0,0,78,364,0,3,50.0,0.0,49.815625,0.0
0,2,2,3,0,0,79,711,0,3,50.0,0.0,49.925,0.0
0,2,2,3,0,0,16,51,0,3,50.0,0.0,50.125,0.0
0,2,2,3,0,0,321,499,0,3,50.0,0.0,49.990625,0.0
0,2,2,3,0,0,270,464,0,3,50.0,0.0,49.85,0.0
0,2,2,3,0,0,608,782,0,3,66.666667,0.0,74.928125,0.0
0,2,2,3,0,0,196,707,0,3,66.666667,0.0,75.20625,0.0
0,2,2,3,0,0,113,455,0,3,66.666667,0.0,74.70625,0.0
0,2,2,3,0,0,642,808,0,3,50.0,0.0,50.109375,0.0
0,2,2,3,0,0,114,488,0,3,66.666667,0.0,75.346875,0.0
0,2,2,3,0,0,391,494,0,3,50.0,0.0,49.953125,0.0
