,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,2,0,3,0,0,519,784,0,3,81.388346,12.084961,86.519887,1.76239
0,2,0,3,0,0,144,802,0,3,74.775696,42.498779,79.818579,20.529175
0,2,0,3,0,0,49,526,0,3,87.4204,33.482361,88.981902,5.615234
0,2,0,3,0,0,187,757,0,3,76.341248,7.83844,81.901445,0.708008
0,2,0,3,0,0,126,149,0,3,92.453766,60.899353,93.105875,24.937439
0,2,0,3,0,0,29,743,0,3,72.590129,37.295532,77.378024,11.860657
0,2,0,3,0,0,71,819,0,3,72.741445,2.084351,78.976259,0.015259
0,2,0,3,0,0,131,344,0,3,86.719259,31.330872,89.331903,6.303406
0,2,0,3,0,0,58,229,0,3,89.256287,50.352478,92.142424,24.136353
0,2,0,3,0,0,147,753,0,3,73.710887,3.132629,79.401512,0.059509
0,2,0,3,0,0,158,291,0,3,83.118439,17.326355,86.510873,3.160095
0,2,0,3,0,0,32,451,0,3,90.049744,46.882629,91.809937,20.404053
0,2,0,3,0,0,156,528,0,3,75.903066,8.680725,81.25984,4.037476
0,2,0,3,0,0,65,776,0,3,80.714925,11.270142,85.294098,0.753784
0,2,0,3,0,0,301,715,0,3,74.470774,4.208374,79.480701,0.234985
0,2,0,3,0,0,262,690,0,3,76.804606,11.013794,81.186873,3.936768
0,2,0,3,0,0,314,732,0,3,79.450989,20.335388,83.712987,9.390259
0,2,0,3,0,0,155,581,0,3,75.585175,10.943604,80.514755,2.366638
0,2,0,3,0,0,177,426,0,3,89.297994,39.263916,89.365408,6.608582
0,2,0,3,0,0,322,407,0,3,89.528656,71.551514,97.346849,62.384033
0,2,0,3,0,0,158,437,0,3,87.763977,31.910706,90.02229,6.970215
0,2,0,3,0,0,150,373,0,3,86.429596,29.884338,89.244859,6.318665
0,2,0,3,0,0,5,154,0,3,89.399465,50.653076,92.421028,28.349304
0,2,0,3,0,0,97,438,0,3,81.231689,12.229919,87.020085,1.81427
0,2,0,3,0,0,730,785,0,3,92.788442,63.754272,94.505682,40.142822
0,2,0,3,0,0,70,417,0,3,84.538015,23.277283,88.113426,6.02417
0,2,0,3,0,0,267,738,0,3,83.199056,16.711426,85.036293,2.163696
0,2,0,3,0,0,171,478,0,3,85.410817,23.332214,87.353914,3.985596
0,2,0,3,0,0,273,474,0,3,83.81602,14.529419,88.253831,1.53656
0,2,0,3,0,0,572,809,0,3,84.814453,29.048157,87.633919,9.512329
0,2,0,3,0,0,354,511,0,3,89.670308,71.795654,97.371597,61.677551
0,2,0,3,0,0,12,297,0,3,83.659108,26.042175,87.779121,8.13446
0,2,0,3,0,0,209,797,0,3,71.064758,32.615662,75.52596,10.717773
0,2,0,3,0,0,295,757,0,3,74.902598,6.619263,78.996519,0.532532
0,2,0,3,0,0,89,732,0,3,80.412292,11.231995,87.026074,1.10321
0,2,0,3,0,0,688,749,0,3,81.875356,28.236389,86.975755,15.240479
0,2,0,3,0,0,261,601,0,3,72.410075,2.441406,77.25244,0.021362
0,2,0,3,0,0,39,316,0,3,88.550822,44.119263,90.989349,15.911865
0,2,0,3,0,0,757,784,0,3,83.779144,30.467224,87.275266,9.42688
0,2,0,3,0,0,23,554,0,3,85.653432,25.016785,88.765051,7.695007
0,2,0,3,0,0,49,406,0,3,86.082713,30.827332,88.190288,4.663086
0,2,0,3,0,0,101,649,0,3,72.38795,0.862122,78.61808,0.018311
0,2,0,3,0,0,218,638,0,3,76.942444,14.108276,82.177751,5.752563
0,2,0,3,0,0,575,664,0,3,83.958689,24.687195,86.302728,4.977417
0,2,0,3,0,0,289,683,0,3,76.716359,12.39624,81.269398,1.777649
0,2,0,3,0,0,49,90,0,3,89.274343,53.530884,91.746199,25.076294
0,2,0,3,0,0,25,696,0,3,79.385376,8.227539,85.032179,0.575256
0,2,0,3,0,0,570,601,0,3,92.168427,56.251526,91.604651,14.646912
0,2,0,3,0,0,5,142,0,3,86.077627,40.007019,90.276527,17.56134
0,2,0,3,0,0,57,244,0,3,84.62677,28.947449,87.02897,4.872131
0,2,0,3,0,0,305,396,0,3,82.804108,19.372559,86.357494,1.976013
0,2,0,3,0,0,55,474,0,3,86.86854,30.923462,88.208852,8.628845
0,2,0,3,0,0,202,311,0,3,87.606812,68.048096,95.031285,58.467102
0,2,0,3,0,0,267,502,0,3,80.02828,6.840515,86.982532,0.949097
0,2,0,3,0,0,225,576,0,3,79.240926,7.844543,84.961775,0.413513
0,2,0,3,0,0,377,402,0,3,88.650258,34.465027,88.610995,4.31366
0,2,0,3,0,0,100,327,0,3,88.851929,44.876099,91.477655,20.393372
0,2,0,3,0,0,115,554,0,3,81.723531,12.193298,85.788792,1.455688
0,2,0,3,0,0,316,481,0,3,85.146586,20.228577,86.691953,4.980469
0,2,0,3,0,0,445,456,0,3,82.675934,15.994263,85.81265,1.957703
0,2,0,3,0,0,256,742,0,3,75.727336,10.501099,81.059598,4.394531
0,2,0,3,0,0,381,454,0,3,89.123789,38.024902,88.67094,4.762268
0,2,0,3,0,0,194,683,0,3,84.132131,27.728271,87.073872,11.33728
0,2,0,3,0,0,310,551,0,3,86.948649,30.67627,87.559895,11.000061
0,2,0,3,0,0,613,826,0,3,88.80132,45.86792,91.628114,17.652893
0,2,0,3,0,0,219,625,0,3,74.242401,5.06897,78.518359,0.157166
0,2,0,3,0,0,53,192,0,3,84.972382,31.446838,87.882898,9.628296
0,2,0,3,0,0,100,465,0,3,86.659749,28.744507,87.774182,7.426453
0,2,0,3,0,0,89,588,0,3,85.243479,23.701477,87.587521,4.252625
0,2,0,3,0,0,630,705,0,3,85.311635,28.620911,87.6839,9.664917
0,2,0,3,0,0,23,570,0,3,85.572561,25.27771,88.841817,7.772827
0,2,0,3,0,0,288,658,0,3,77.086894,14.057922,82.295535,6.057739
0,2,0,3,0,0,294,809,0,3,87.319438,26.882935,88.965912,2.874756
0,2,0,3,0,0,562,663,0,3,83.005269,28.198242,87.951567,16.902161
0,2,0,3,0,0,133,628,0,3,83.157857,16.156006,85.484584,1.382446
0,2,0,3,0,0,42,197,0,3,89.046224,51.544189,92.223714,25.476074
0,2,0,3,0,0,200,582,0,3,76.928965,13.679504,81.492989,5.89447
0,2,0,3,0,0,153,704,0,3,79.808299,5.79071,84.835638,0.372314
0,2,0,3,0,0,88,195,0,3,87.474823,45.503235,90.744244,19.851685
0,2,0,3,0,0,7,522,0,3,85.877991,26.6922,89.246529,8.811951
0,2,0,3,0,0,66,528,0,3,78.68398,15.312195,82.33159,5.723572
0,2,0,3,0,0,49,532,0,3,85.347239,26.094055,87.964948,3.95813
0,2,0,3,0,0,169,549,0,3,73.772685,6.185913,79.201949,0.671387
0,2,0,3,0,0,344,403,0,3,88.049316,33.409119,90.956136,16.453552
0,2,0,3,0,0,298,505,0,3,85.441589,18.406677,88.373225,1.850891
0,2,0,3,0,0,99,184,0,3,86.091359,35.945129,89.375928,9.87854
0,2,0,3,0,0,223,561,0,3,73.108164,3.793335,77.95898,0.088501
0,2,0,3,0,0,309,547,0,3,74.099477,4.270935,79.955342,0.100708
0,2,0,3,0,0,258,648,0,3,80.328115,18.469238,83.187982,6.771851
0,2,0,3,0,0,246,607,0,3,86.058807,28.486633,86.902217,11.148071
0,2,0,3,0,0,640,731,0,3,89.75296,72.177124,95.524751,63.467407
0,2,0,3,0,0,89,370,0,3,84.780884,24.339294,88.536978,4.777527
0,2,0,3,0,0,104,165,0,3,83.42336,29.760742,88.403441,16.392517
0,2,0,3,0,0,32,766,0,3,72.125753,36.57074,76.694777,17.066956
0,2,0,3,0,0,541,674,0,3,87.551626,33.705139,89.635455,6.903076
0,2,0,3,0,0,208,493,0,3,87.589773,64.665222,96.166238,52.302551
0,2,0,3,0,0,315,696,0,3,92.134603,54.135132,90.926782,13.215637
0,2,0,3,0,0,136,790,0,3,73.380534,38.340759,78.38571,16.964722
0,2,0,3,0,0,104,583,0,3,84.369405,29.232788,88.585944,17.149353
0,2,0,3,0,0,40,195,0,3,88.025665,48.266602,91.116862,23.017883
