,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,20,418,439,8,418,439,"[418, 419, 422, 423, 434, 435, 438, 439]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
1,150,543,694,8,542,695,"[542, 543, 566, 567, 670, 671, 694, 695]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
2,69,165,235,8,163,237,"[163, 165, 171, 173, 227, 229, 235, 237]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
3,34,775,810,8,770,815,"[770, 771, 774, 775, 810, 811, 814, 815]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
4,161,602,764,8,602,764,"[602, 604, 634, 636, 730, 732, 762, 764]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
5,219,146,366,8,146,366,"[146, 150, 170, 174, 338, 342, 362, 366]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
6,117,291,409,8,281,419,"[281, 283, 289, 291, 409, 411, 417, 419]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
7,707,17,725,8,17,725,"[17, 21, 209, 213, 529, 533, 721, 725]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
8,203,601,805,8,601,805,"[601, 605, 609, 613, 793, 797, 801, 805]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
9,43,533,577,8,513,597,"[513, 517, 529, 533, 577, 581, 593, 597]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
10,198,131,330,8,130,331,"[130, 131, 138, 139, 322, 323, 330, 331]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
11,430,49,480,8,32,497,"[32, 33, 48, 49, 480, 481, 496, 497]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
12,235,61,297,8,41,317,"[41, 45, 57, 61, 297, 301, 313, 317]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
13,222,593,816,8,592,817,"[592, 593, 624, 625, 784, 785, 816, 817]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
14,270,517,788,8,516,789,"[516, 517, 532, 533, 772, 773, 788, 789]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
15,543,102,646,8,70,678,"[70, 102, 134, 166, 582, 614, 646, 678]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
16,366,141,508,8,140,509,"[140, 141, 188, 189, 460, 461, 508, 509]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
17,28,603,632,8,600,635,"[600, 601, 602, 603, 632, 633, 634, 635]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
18,451,317,769,8,257,829,"[257, 261, 313, 317, 769, 773, 825, 829]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
19,182,589,772,8,580,781,"[580, 581, 588, 589, 772, 773, 780, 781]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
20,379,230,610,8,98,742,"[98, 102, 226, 230, 610, 614, 738, 742]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
21,139,133,273,8,129,277,"[129, 133, 145, 149, 257, 261, 273, 277]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
22,72,666,739,8,666,739,"[666, 667, 674, 675, 730, 731, 738, 739]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
23,504,88,593,8,80,601,"[80, 81, 88, 89, 592, 593, 600, 601]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
24,181,606,788,8,596,798,"[596, 598, 604, 606, 788, 790, 796, 798]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
25,459,45,505,8,41,509,"[41, 45, 57, 61, 489, 493, 505, 509]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
26,165,20,186,8,18,188,"[18, 20, 58, 60, 146, 148, 186, 188]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
27,355,74,430,8,74,430,"[74, 78, 106, 110, 394, 398, 426, 430]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
28,12,580,593,8,576,597,"[576, 577, 580, 581, 592, 593, 596, 597]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
29,123,697,821,8,689,829,"[689, 693, 697, 701, 817, 821, 825, 829]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
30,149,572,722,8,530,764,"[530, 532, 570, 572, 722, 724, 762, 764]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
31,89,397,487,8,397,487,"[397, 399, 421, 423, 461, 463, 485, 487]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
32,227,602,830,8,602,830,"[602, 606, 634, 638, 794, 798, 826, 830]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
33,188,295,484,8,292,487,"[292, 293, 294, 295, 484, 485, 486, 487]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
34,477,170,648,8,136,682,"[136, 138, 168, 170, 648, 650, 680, 682]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
35,384,250,635,8,122,763,"[122, 123, 250, 251, 634, 635, 762, 763]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
36,211,213,425,8,209,429,"[209, 213, 233, 237, 401, 405, 425, 429]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
37,104,288,393,8,264,417,"[264, 265, 288, 289, 392, 393, 416, 417]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
38,363,92,456,8,72,476,"[72, 76, 88, 92, 456, 460, 472, 476]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
39,153,318,472,8,280,510,"[280, 286, 312, 318, 472, 478, 504, 510]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
40,579,123,703,8,123,703,"[123, 127, 187, 191, 635, 639, 699, 703]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
41,115,43,159,8,27,175,"[27, 31, 43, 47, 155, 159, 171, 175]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
42,120,252,373,8,244,381,"[244, 245, 252, 253, 372, 373, 380, 381]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
43,137,35,173,8,35,173,"[35, 37, 43, 45, 163, 165, 171, 173]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
44,70,221,292,8,220,293,"[220, 221, 228, 229, 284, 285, 292, 293]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
45,110,313,424,8,296,441,"[296, 297, 312, 313, 424, 425, 440, 441]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
46,539,281,821,8,281,821,"[281, 285, 305, 309, 793, 797, 817, 821]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
47,361,57,419,8,33,443,"[33, 35, 57, 59, 417, 419, 441, 443]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
48,129,71,201,8,65,207,"[65, 71, 73, 79, 193, 199, 201, 207]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
49,259,296,556,8,40,812,"[40, 44, 296, 300, 552, 556, 808, 812]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
50,75,618,694,8,618,694,"[618, 622, 626, 630, 682, 686, 690, 694]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
51,152,116,269,8,76,309,"[76, 77, 116, 117, 268, 269, 308, 309]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
52,709,105,815,8,105,815,"[105, 111, 297, 303, 617, 623, 809, 815]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
53,25,234,260,8,194,300,"[194, 196, 234, 236, 258, 260, 298, 300]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
54,160,522,683,8,522,683,"[522, 523, 554, 555, 650, 651, 682, 683]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
55,465,32,498,8,32,498,"[32, 34, 48, 50, 480, 482, 496, 498]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,2
