,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,2,2,3,0,0,459,621,0,3,66.666667,0.0,75.35625,0.0
0,2,2,3,0,0,452,579,0,3,66.666667,0.0,74.990625,0.0
0,2,2,3,0,0,350,608,0,3,66.666667,0.0,75.153125,0.0
0,2,2,3,0,0,334,543,0,3,66.666667,0.0,75.046875,0.0
0,2,2,3,0,0,510,578,0,3,66.666667,0.0,75.90625,0.0
0,2,2,3,0,0,333,543,0,3,66.666667,0.0,74.70625,0.0
0,2,2,3,0,0,499,703,0,3,66.666667,0.0,74.746875,0.0
0,2,2,3,0,0,408,561,0,3,66.666667,0.0,75.475,0.0
0,2,2,3,0,0,467,613,0,3,66.666667,0.0,75.21875,0.0
0,2,2,3,0,0,391,622,0,3,66.666667,0.0,74.9125,0.0
0,2,2,3,0,0,427,655,0,3,66.666667,0.0,74.9875,0.0
0,2,2,3,0,0,458,771,0,3,66.666667,0.0,74.675,0.0
0,2,2,3,0,0,322,736,0,3,66.666667,0.0,75.065625,0.0
0,2,2,3,0,0,438,755,0,3,66.666667,0.0,75.2,0.0
0,2,2,3,0,0,490,795,0,3,66.666667,0.0,74.934375,0.0
0,2,2,3,0,0,419,826,0,3,66.666667,0.0,75.240625,0.0
0,2,2,3,0,0,431,566,0,3,66.666667,0.0,74.79375,0.0
0,2,2,3,0,0,341,620,0,3,66.666667,0.0,74.740625,0.0
0,2,2,3,0,0,411,677,0,3,66.666667,0.0,74.896875,0.0
0,2,2,3,0,0,383,632,0,3,66.666667,0.0,74.8625,0.0
0,2,2,3,0,0,374,615,0,3,66.666667,0.0,75.065625,0.0
0,2,2,3,0,0,510,820,0,3,66.666667,0.0,75.415625,0.0
0,2,2,3,0,0,421,721,0,3,66.666667,0.0,75.275,0.0
0,2,2,3,0,0,409,515,0,3,66.666667,0.0,75.034375,0.0
0,2,2,3,0,0,396,790,0,3,66.666667,0.0,74.9625,0.0
0,2,2,3,0,0,417,533,0,3,66.666667,0.0,74.975,0.0
0,2,2,3,0,0,379,789,0,3,66.666667,0.0,74.65,0.0
0,2,2,3,0,0,480,782,0,3,66.666667,0.0,74.734375,0.0
0,2,2,3,0,0,344,529,0,3,66.666667,0.0,75.246875,0.0
0,2,2,3,0,0,428,782,0,3,66.666667,0.0,75.071875,0.0
0,2,2,3,0,0,501,816,0,3,66.666667,0.0,75.19375,0.0
0,2,2,3,0,0,381,684,0,3,66.666667,0.0,74.790625,0.0
