,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,189,120,310,8,112,318,"[112, 118, 120, 126, 304, 310, 312, 318]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
1,19,379,399,8,331,447,"[331, 335, 379, 383, 395, 399, 443, 447]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
2,185,114,300,8,106,308,"[106, 108, 114, 116, 298, 300, 306, 308]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
3,10,558,569,8,552,575,"[552, 553, 558, 559, 568, 569, 574, 575]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
4,566,131,698,8,130,699,"[130, 131, 186, 187, 642, 643, 698, 699]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
5,631,120,752,8,112,760,"[112, 120, 240, 248, 624, 632, 752, 760]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
6,27,315,343,8,275,383,"[275, 279, 315, 319, 339, 343, 379, 383]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
7,75,393,469,8,393,469,"[393, 397, 401, 405, 457, 461, 465, 469]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
8,6,242,249,8,240,251,"[240, 241, 242, 243, 248, 249, 250, 251]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
9,133,642,776,8,640,778,"[640, 642, 648, 650, 768, 770, 776, 778]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
10,190,230,421,8,228,423,"[228, 229, 230, 231, 420, 421, 422, 423]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
11,97,380,478,8,348,510,"[348, 350, 380, 382, 476, 478, 508, 510]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
12,165,536,702,8,536,702,"[536, 542, 568, 574, 664, 670, 696, 702]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
13,66,308,375,8,308,375,"[308, 309, 310, 311, 372, 373, 374, 375]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
14,467,126,594,8,82,638,"[82, 86, 122, 126, 594, 598, 634, 638]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
15,217,210,428,8,210,428,"[210, 212, 234, 236, 402, 404, 426, 428]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
16,299,177,477,8,153,501,"[153, 157, 177, 181, 473, 477, 497, 501]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
17,44,386,431,8,386,431,"[386, 387, 390, 391, 426, 427, 430, 431]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
18,599,141,741,8,141,741,"[141, 165, 205, 229, 653, 677, 717, 741]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
19,65,279,345,8,273,351,"[273, 279, 281, 287, 337, 343, 345, 351]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
20,49,292,342,8,276,358,"[276, 278, 292, 294, 340, 342, 356, 358]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
21,533,293,827,8,291,829,"[291, 293, 315, 317, 803, 805, 827, 829]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
22,70,565,636,8,564,637,"[564, 565, 572, 573, 628, 629, 636, 637]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
23,68,578,647,8,578,647,"[578, 579, 582, 583, 642, 643, 646, 647]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
24,173,548,722,8,530,740,"[530, 532, 546, 548, 722, 724, 738, 740]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
25,49,718,768,8,704,782,"[704, 710, 712, 718, 768, 774, 776, 782]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
26,295,252,548,8,36,764,"[36, 60, 228, 252, 548, 572, 740, 764]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
27,301,150,452,8,132,470,"[132, 134, 148, 150, 452, 454, 468, 470]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
28,40,461,502,8,460,503,"[460, 461, 462, 463, 500, 501, 502, 503]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
29,73,145,219,8,145,219,"[145, 147, 153, 155, 209, 211, 217, 219]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
30,28,404,433,8,400,437,"[400, 401, 404, 405, 432, 433, 436, 437]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
31,181,600,782,8,584,798,"[584, 590, 600, 606, 776, 782, 792, 798]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
32,214,95,310,8,94,311,"[94, 95, 118, 119, 286, 287, 310, 311]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
33,67,79,147,8,75,151,"[75, 79, 83, 87, 139, 143, 147, 151]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
34,431,191,623,8,111,703,"[111, 127, 175, 191, 623, 639, 687, 703]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
35,107,123,231,8,99,255,"[99, 103, 123, 127, 227, 231, 251, 255]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
36,83,395,479,8,395,479,"[395, 399, 411, 415, 459, 463, 475, 479]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
37,307,192,500,8,192,500,"[192, 196, 240, 244, 448, 452, 496, 500]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
38,152,104,257,8,64,297,"[64, 65, 104, 105, 256, 257, 296, 297]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
39,245,153,399,8,137,415,"[137, 143, 153, 159, 393, 399, 409, 415]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
40,45,403,449,8,385,467,"[385, 387, 401, 403, 449, 451, 465, 467]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
41,505,293,799,8,285,807,"[285, 287, 293, 295, 797, 799, 805, 807]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
