,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,401,731,0,9,50.0,0.0,49.7875,0.0
0,0,1,3,0,0,401,731,0,9,50.0,0.0,49.8375,0.0
0,0,2,3,0,0,401,731,0,9,50.0,0.0,49.778125,0.0
0,0,3,3,0,0,401,731,0,9,50.0,0.0,49.8875,0.0
0,1,0,3,0,0,401,731,0,9,74.92461,0.0,72.980167,0.0
0,1,1,3,0,0,401,731,0,9,67.152985,0.0,67.129678,0.0
0,1,2,3,0,0,401,731,0,9,63.529412,0.0,63.309375,0.0
0,1,3,3,0,0,401,731,0,9,63.529412,0.0,64.3625,0.0
0,2,0,3,0,0,401,731,0,9,68.325761,0.0,68.256601,0.0
0,2,1,3,0,0,401,731,0,9,63.529412,0.0,63.61875,0.0
0,2,2,3,0,0,401,731,0,9,63.529412,0.0,64.134375,0.0
0,2,3,3,0,0,401,731,0,9,63.529412,0.0,63.553125,0.0
0,3,0,3,0,0,401,731,0,9,63.529412,0.0,63.746875,0.0
0,3,1,3,0,0,401,731,0,9,63.529412,0.0,63.775,0.0
0,3,2,3,0,0,401,731,0,9,63.529412,0.0,63.81875,0.0
0,3,3,3,0,0,401,731,0,9,63.529412,0.0,63.9,0.0
0,0,0,3,0,0,365,801,0,9,50.0,0.0,50.609375,0.0
0,0,1,3,0,0,365,801,0,9,50.0,0.0,49.871875,0.0
0,0,2,3,0,0,365,801,0,9,50.0,0.0,49.88125,0.0
0,0,3,3,0,0,365,801,0,9,50.0,0.0,49.946875,0.0
0,1,0,3,0,0,365,801,0,9,79.738013,0.0,77.542445,0.0
0,1,1,3,0,0,365,801,0,9,67.812671,0.0,67.777441,0.0
0,1,2,3,0,0,365,801,0,9,63.529412,0.0,63.49375,0.0
0,1,3,3,0,0,365,801,0,9,63.529412,0.0,63.509375,0.0
0,2,0,3,0,0,365,801,0,9,69.049159,0.0,69.287334,0.0
0,2,1,3,0,0,365,801,0,9,63.529412,0.0,63.65,0.0
0,2,2,3,0,0,365,801,0,9,63.529412,0.0,63.334375,0.0
0,2,3,3,0,0,365,801,0,9,63.529412,0.0,63.5875,0.0
0,3,0,3,0,0,365,801,0,9,63.529412,0.0,63.3,0.0
0,3,1,3,0,0,365,801,0,9,63.529412,0.0,63.46875,0.0
0,3,2,3,0,0,365,801,0,9,63.529412,0.0,63.684375,0.0
0,3,3,3,0,0,365,801,0,9,63.529412,0.0,64.03125,0.0
0,0,0,3,0,0,507,568,0,9,50.0,0.0,49.50625,0.0
0,0,1,3,0,0,507,568,0,9,50.0,0.0,49.653125,0.0
0,0,2,3,0,0,507,568,0,9,50.0,0.0,49.596875,0.0
0,0,3,3,0,0,507,568,0,9,50.0,0.0,49.21875,0.0
0,1,0,3,0,0,507,568,0,9,62.142047,0.0,60.680972,0.0
0,1,1,3,0,0,507,568,0,9,71.11072,0.0,71.21638,0.0
