,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,470,576,0,5,50.0,0.0,50.146875,0.0
0,0,1,3,0,0,470,576,0,5,50.0,0.0,50.35625,0.0
0,0,2,3,0,0,470,576,0,5,50.0,0.0,49.878125,0.0
0,0,3,3,0,0,470,576,0,5,50.0,0.0,49.478125,0.0
0,1,0,3,0,0,470,576,0,5,87.097015,27.659607,85.585608,11.734009
0,1,1,3,0,0,470,576,0,5,73.633931,2.720642,75.314639,1.519775
0,1,2,3,0,0,470,576,0,5,66.666667,0.0,68.921875,0.0
0,1,3,3,0,0,470,576,0,5,66.666667,0.0,69.059375,0.0
0,2,0,3,0,0,470,576,0,5,75.462189,4.072571,77.168628,2.088928
0,2,1,3,0,0,470,576,0,5,66.666667,0.0,68.853125,0.0
0,2,2,3,0,0,470,576,0,5,66.666667,0.0,69.071875,0.0
0,2,3,3,0,0,470,576,0,5,66.666667,0.0,68.725,0.0
0,3,0,3,0,0,470,576,0,5,66.666667,0.0,68.628127,0.0
0,3,1,3,0,0,470,576,0,5,66.666667,0.0,68.596875,0.0
0,3,2,3,0,0,470,576,0,5,66.666667,0.0,68.9375,0.0
0,3,3,3,0,0,470,576,0,5,66.666667,0.0,68.859375,0.0
0,0,0,3,0,0,475,685,0,5,50.0,0.0,50.240625,0.0
0,0,1,3,0,0,475,685,0,5,50.0,0.0,49.8375,0.0
0,0,2,3,0,0,475,685,0,5,50.0,0.0,49.6625,0.0
0,0,3,3,0,0,475,685,0,5,50.0,0.0,50.00625,0.0
0,1,0,3,0,0,475,685,0,5,88.526459,35.47821,86.867294,6.738281
0,1,1,3,0,0,475,685,0,5,73.617554,1.771545,75.119049,0.10376
0,1,2,3,0,0,475,685,0,5,66.666667,0.0,69.125,0.0
0,1,3,3,0,0,475,685,0,5,66.666667,0.0,68.853125,0.0
0,2,0,3,0,0,475,685,0,5,75.455678,4.264832,76.600023,0.428772
0,2,1,3,0,0,475,685,0,5,66.666667,0.0,68.55625,0.0
0,2,2,3,0,0,475,685,0,5,66.666667,0.0,68.684375,0.0
0,2,3,3,0,0,475,685,0,5,66.666667,0.0,68.921875,0.0
0,3,0,3,0,0,475,685,0,5,66.666667,0.0,68.546875,0.0
0,3,1,3,0,0,475,685,0,5,66.666667,0.0,69.259375,0.0
0,3,2,3,0,0,475,685,0,5,66.666667,0.0,68.48125,0.0
0,3,3,3,0,0,475,685,0,5,66.666667,0.0,68.6875,0.0
0,0,0,3,0,0,473,760,0,5,50.0,0.0,50.075,0.0
0,0,1,3,0,0,473,760,0,5,50.0,0.0,50.396875,0.0
0,0,2,3,0,0,473,760,0,5,50.0,0.0,50.115625,0.0
0,0,3,3,0,0,473,760,0,5,50.0,0.0,50.296875,0.0
0,1,0,3,0,0,473,760,0,5,88.001455,35.499573,84.68132,13.314819
0,1,1,3,0,0,473,760,0,5,74.004974,1.655579,76.980962,0.048828
0,1,2,3,0,0,473,760,0,5,66.666667,0.0,68.33125,0.0
0,1,3,3,0,0,473,760,0,5,66.666667,0.0,69.196875,0.0
0,2,0,3,0,0,473,760,0,5,77.815704,3.286743,80.691309,0.222778
0,2,1,3,0,0,473,760,0,5,66.666667,0.0,68.409375,0.0
0,2,2,3,0,0,473,760,0,5,66.666667,0.0,68.2,0.0
0,2,3,3,0,0,473,760,0,5,66.666667,0.0,68.85,0.0
0,3,0,3,0,0,473,760,0,5,66.666667,0.0,68.809375,0.0
0,3,1,3,0,0,473,760,0,5,66.666667,0.0,68.209375,0.0
0,3,2,3,0,0,473,760,0,5,66.666667,0.0,69.034375,0.0
0,3,3,3,0,0,473,760,0,5,66.666667,0.0,69.10625,0.0
0,0,0,3,0,0,374,552,0,5,50.0,0.0,50.253125,0.0
0,0,1,3,0,0,374,552,0,5,50.0,0.0,49.7125,0.0
0,0,2,3,0,0,374,552,0,5,50.0,0.0,49.765625,0.0
0,0,3,3,0,0,374,552,0,5,50.0,0.0,49.796875,0.0
0,1,0,3,0,0,374,552,0,5,87.362213,30.804443,85.688216,12.852478
0,1,1,3,0,0,374,552,0,5,73.893382,2.511597,75.540891,1.493835
0,1,2,3,0,0,374,552,0,5,66.666667,0.0,68.578125,0.0
0,1,3,3,0,0,374,552,0,5,66.666667,0.0,68.69375,0.0
0,2,0,3,0,0,374,552,0,5,75.773824,3.805542,77.43875,2.059937
0,2,1,3,0,0,374,552,0,5,66.666667,0.0,68.390625,0.0
0,2,2,3,0,0,374,552,0,5,66.666667,0.0,69.13125,0.0
0,2,3,3,0,0,374,552,0,5,66.666667,0.0,68.825,0.0
0,3,0,3,0,0,374,552,0,5,66.666667,0.0,68.815657,0.0
0,3,1,3,0,0,374,552,0,5,66.666667,0.0,68.796875,0.0
0,3,2,3,0,0,374,552,0,5,66.666667,0.0,68.44375,0.0
0,3,3,3,0,0,374,552,0,5,66.666667,0.0,68.990625,0.0
