,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,281,424,706,12,192,746,"[192, 194, 232, 234, 384, 386, 424, 426, 704, 706, 744, 746]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
1,211,328,540,12,8,540,"[8, 12, 24, 28, 328, 332, 344, 348, 520, 524, 536, 540]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
2,141,441,583,12,65,639,"[65, 71, 121, 127, 385, 391, 441, 447, 577, 583, 633, 639]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
3,473,321,795,12,257,795,"[257, 259, 281, 283, 321, 323, 345, 347, 769, 771, 793, 795]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
4,142,381,524,12,12,573,"[12, 13, 60, 61, 332, 333, 380, 381, 524, 525, 572, 573]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
5,171,384,556,12,0,556,"[0, 4, 40, 44, 384, 388, 424, 428, 512, 516, 552, 556]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
6,104,480,585,12,72,609,"[72, 73, 96, 97, 456, 457, 480, 481, 584, 585, 608, 609]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
7,261,491,753,12,233,755,"[233, 235, 241, 243, 489, 491, 497, 499, 745, 747, 753, 755]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
8,209,377,587,12,73,635,"[73, 75, 121, 123, 329, 331, 377, 379, 585, 587, 633, 635]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
9,227,464,692,12,144,692,"[144, 148, 176, 180, 464, 468, 496, 500, 656, 660, 688, 692]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
10,225,409,635,12,89,635,"[89, 91, 121, 123, 409, 411, 441, 443, 601, 603, 633, 635]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
11,421,385,807,12,257,807,"[257, 263, 289, 295, 385, 391, 417, 423, 769, 775, 801, 807]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
12,201,435,637,12,115,637,"[115, 117, 123, 125, 435, 437, 443, 445, 627, 629, 635, 637]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
13,248,370,619,12,106,627,"[106, 107, 114, 115, 362, 363, 370, 371, 618, 619, 626, 627]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
14,141,477,619,12,91,621,"[91, 93, 107, 109, 475, 477, 491, 493, 603, 605, 619, 621]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
15,225,385,611,12,65,611,"[65, 67, 97, 99, 385, 387, 417, 419, 577, 579, 609, 611]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,3
