,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,1,1,3,0,0,379,705,0,9,68.364135,0.0,69.385529,0.0
0,1,1,3,0,0,361,797,0,9,66.375544,0.0,67.088821,0.0
0,1,1,3,0,0,455,795,0,9,67.583741,0.0,67.768875,0.0
0,1,1,3,0,0,506,564,0,9,66.515928,0.0,66.057205,0.0
0,1,1,3,0,0,404,663,0,9,70.987576,0.0,70.312454,0.0
0,1,1,3,0,0,494,688,0,9,68.019236,0.0,67.395264,0.0
0,1,1,3,0,0,489,581,0,9,66.081238,0.0,67.092575,0.0
0,1,1,3,0,0,486,799,0,9,70.136835,0.0,69.29248,0.0
0,1,1,3,0,0,480,686,0,9,67.019985,0.0,67.600296,0.0
0,1,1,3,0,0,465,726,0,9,67.826191,0.0,69.165115,0.0
0,1,1,3,0,0,438,792,0,9,68.327074,0.0,69.280121,0.0
0,1,1,3,0,0,382,727,0,9,70.041603,0.0,70.742615,0.0
0,1,1,3,0,0,390,735,0,9,69.728151,0.0,71.26239,0.0
0,1,1,3,0,0,499,666,0,9,69.661345,0.0,70.083221,0.0
0,1,1,3,0,0,334,767,0,9,69.82687,0.0,70.161835,0.0
0,1,1,3,0,0,368,550,0,9,66.233218,0.0,67.089813,0.0
0,1,1,3,0,0,491,701,0,9,67.053971,0.0,65.520508,0.0
0,1,1,3,0,0,441,811,0,9,67.23102,0.0,67.322159,0.0
0,1,1,3,0,0,510,672,0,9,68.06956,0.0,66.619797,0.0
0,1,1,3,0,0,322,616,0,9,68.015143,0.0,68.708908,0.0
0,1,1,3,0,0,351,553,0,9,67.477968,0.0,67.272308,0.0
0,1,1,3,0,0,468,531,0,9,68.980273,0.0,68.092377,0.0
0,1,1,3,0,0,401,627,0,9,66.748941,0.0,66.231171,0.0
0,1,1,3,0,0,465,749,0,9,66.207323,0.0,66.346466,0.0
0,1,1,3,0,0,327,739,0,9,67.271779,0.0,67.562302,0.0
0,1,1,3,0,0,399,577,0,9,68.050543,0.0,69.124435,0.0
0,1,1,3,0,0,510,752,0,9,69.030136,0.0,70.553818,0.0
0,1,1,3,0,0,506,643,0,9,69.163011,0.0,68.794067,0.0
0,1,1,3,0,0,496,793,0,9,69.226026,0.0,68.887375,0.0
0,1,1,3,0,0,384,593,0,9,68.024409,0.0,68.415375,0.0
0,1,1,3,0,0,464,661,0,9,67.355107,0.0,68.421585,0.0
0,1,1,3,0,0,419,769,0,9,68.190619,0.0,67.512253,0.0
0,1,1,3,0,0,347,722,0,9,70.817979,0.0,71.27002,0.0
0,1,1,3,0,0,367,547,0,9,67.933822,0.0,69.087479,0.0
0,1,1,3,0,0,428,790,0,9,67.545803,0.0,68.409576,0.0
0,1,1,3,0,0,405,652,0,9,69.128346,0.0,70.214325,0.0
0,1,1,3,0,0,477,615,0,9,66.823024,0.0,67.041306,0.0
0,1,1,3,0,0,453,673,0,9,66.925378,0.0,66.721741,0.0
0,1,1,3,0,0,456,710,0,9,66.841652,0.0,67.667496,0.0
0,1,1,3,0,0,463,737,0,9,67.316347,0.0,68.823151,0.0
0,1,1,3,0,0,489,653,0,9,66.150734,0.0,65.116211,0.0
0,1,1,3,0,0,347,796,0,9,72.031498,0.0,72.607071,0.0
0,1,1,3,0,0,419,562,0,9,69.259599,0.0,68.643738,0.0
0,1,1,3,0,0,481,676,0,9,66.89361,0.0,66.44606,0.0
0,1,1,3,0,0,402,536,0,9,68.103063,0.0,67.581741,0.0
