,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,322,627,0,5,50.0,0.0,50.3375,0.0
0,0,1,3,0,0,322,627,0,5,50.0,0.0,50.303125,0.0
0,0,2,3,0,0,322,627,0,5,50.0,0.0,50.084375,0.0
0,0,3,3,0,0,322,627,0,5,50.0,0.0,50.253125,0.0
0,1,0,3,0,0,322,627,0,5,83.717448,29.611206,81.835097,9.010315
0,1,1,3,0,0,322,627,0,5,76.973216,1.768494,79.858665,0.117493
0,1,2,3,0,0,322,627,0,5,66.666667,0.0,68.909375,0.0
0,1,3,3,0,0,322,627,0,5,66.666667,0.0,69.1125,0.0
0,2,0,3,0,0,322,627,0,5,81.440481,4.260254,83.175447,0.575256
0,2,1,3,0,0,322,627,0,5,66.666667,0.0,69.078125,0.0
0,2,2,3,0,0,322,627,0,5,66.666667,0.0,68.684375,0.0
0,2,3,3,0,0,322,627,0,5,66.666667,0.0,68.55625,0.0
0,3,0,3,0,0,322,627,0,5,66.666667,0.0,68.45938,0.0
0,3,1,3,0,0,322,627,0,5,66.666667,0.0,69.0875,0.0
0,3,2,3,0,0,322,627,0,5,66.666667,0.0,68.565625,0.0
0,3,3,3,0,0,322,627,0,5,66.666667,0.0,68.79375,0.0
0,0,0,3,0,0,407,542,0,5,50.0,0.0,50.059375,0.0
0,0,1,3,0,0,407,542,0,5,50.0,0.0,49.884375,0.0
0,0,2,3,0,0,407,542,0,5,50.0,0.0,49.840625,0.0
0,0,3,3,0,0,407,542,0,5,50.0,0.0,50.228125,0.0
0,1,0,3,0,0,407,542,0,5,83.562978,32.884216,81.996222,15.878296
0,1,1,3,0,0,407,542,0,5,76.700745,1.664734,79.974158,0.100708
0,1,2,3,0,0,407,542,0,5,66.666667,0.0,68.99375,0.0
0,1,3,3,0,0,407,542,0,5,66.666667,0.0,68.534375,0.0
0,2,0,3,0,0,407,542,0,5,81.495717,3.759766,83.699472,0.456238
0,2,1,3,0,0,407,542,0,5,66.666667,0.0,68.346875,0.0
0,2,2,3,0,0,407,542,0,5,66.666667,0.0,69.025,0.0
0,2,3,3,0,0,407,542,0,5,66.666667,0.0,68.9125,0.0
0,3,0,3,0,0,407,542,0,5,66.666667,0.0,68.378125,0.0
0,3,1,3,0,0,407,542,0,5,66.666667,0.0,68.296875,0.0
0,3,2,3,0,0,407,542,0,5,66.666667,0.0,68.878125,0.0
0,3,3,3,0,0,407,542,0,5,66.666667,0.0,68.971875,0.0
0,0,0,3,0,0,450,596,0,5,50.0,0.0,50.221875,0.0
0,0,1,3,0,0,450,596,0,5,50.0,0.0,50.134375,0.0
0,0,2,3,0,0,450,596,0,5,50.0,0.0,49.821875,0.0
0,0,3,3,0,0,450,596,0,5,50.0,0.0,49.53125,0.0
0,1,0,3,0,0,450,596,0,5,86.238912,28.662109,84.622261,9.802246
0,1,1,3,0,0,450,596,0,5,74.240926,2.801514,76.198367,1.115417
0,1,2,3,0,0,450,596,0,5,66.666667,0.0,68.571875,0.0
0,1,3,3,0,0,450,596,0,5,66.666667,0.0,68.6,0.0
0,2,0,3,0,0,450,596,0,5,76.335042,4.588318,78.326175,1.647949
0,2,1,3,0,0,450,596,0,5,66.666667,0.0,68.68125,0.0
0,2,2,3,0,0,450,596,0,5,66.666667,0.0,69.05625,0.0
0,2,3,3,0,0,450,596,0,5,66.666667,0.0,68.74375,0.0
0,3,0,3,0,0,450,596,0,5,66.666667,0.0,68.400009,0.0
0,3,1,3,0,0,450,596,0,5,66.666667,0.0,68.590625,0.0
0,3,2,3,0,0,450,596,0,5,66.666667,0.0,68.74375,0.0
0,3,3,3,0,0,450,596,0,5,66.666667,0.0,68.509375,0.0
0,0,0,3,0,0,421,707,0,5,50.0,0.0,49.778125,0.0
0,0,1,3,0,0,421,707,0,5,50.0,0.0,49.64375,0.0
0,0,2,3,0,0,421,707,0,5,50.0,0.0,49.6125,0.0
0,0,3,3,0,0,421,707,0,5,50.0,0.0,50.015625,0.0
0,1,0,3,0,0,421,707,0,5,88.421783,38.241577,86.649374,8.009338
0,1,1,3,0,0,421,707,0,5,73.569336,2.31781,75.167316,0.370789
0,1,2,3,0,0,421,707,0,5,66.666667,0.0,68.74375,0.0
0,1,3,3,0,0,421,707,0,5,66.666667,0.0,68.821875,0.0
0,2,0,3,0,0,421,707,0,5,75.344747,4.039001,76.288037,0.834656
0,2,1,3,0,0,421,707,0,5,66.666667,0.0,68.66875,0.0
0,2,2,3,0,0,421,707,0,5,66.666667,0.0,69.35,0.0
0,2,3,3,0,0,421,707,0,5,66.666667,0.0,68.66875,0.0
0,3,0,3,0,0,421,707,0,5,66.666667,0.0,68.85,0.0
0,3,1,3,0,0,421,707,0,5,66.666667,0.0,68.9875,0.0
0,3,2,3,0,0,421,707,0,5,66.666667,0.0,68.559375,0.0
0,3,3,3,0,0,421,707,0,5,66.666667,0.0,68.628125,0.0
0,0,0,3,0,0,345,771,0,5,50.0,0.0,50.371875,0.0
0,0,1,3,0,0,345,771,0,5,50.0,0.0,49.7875,0.0
0,0,2,3,0,0,345,771,0,5,50.0,0.0,50.525,0.0
0,0,3,3,0,0,345,771,0,5,50.0,0.0,50.2,0.0
0,1,0,3,0,0,345,771,0,5,88.96403,42.253113,86.935657,6.808472
0,1,1,3,0,0,345,771,0,5,73.512522,1.644897,75.030124,0.085449
0,1,2,3,0,0,345,771,0,5,66.666667,0.0,68.6375,0.0
0,1,3,3,0,0,345,771,0,5,66.666667,0.0,68.15625,0.0
0,2,0,3,0,0,345,771,0,5,75.313822,4.141235,76.540106,0.532532
0,2,1,3,0,0,345,771,0,5,66.666667,0.0,68.81875,0.0
0,2,2,3,0,0,345,771,0,5,66.666667,0.0,68.409375,0.0
0,2,3,3,0,0,345,771,0,5,66.666667,0.0,68.61875,0.0
0,3,0,3,0,0,345,771,0,5,66.666667,0.0,68.7125,0.0
0,3,1,3,0,0,345,771,0,5,66.666667,0.0,68.63125,0.0
0,3,2,3,0,0,345,771,0,5,66.666667,0.0,68.56875,0.0
0,3,3,3,0,0,345,771,0,5,66.666667,0.0,68.71875,0.0
0,0,0,3,0,0,384,707,0,5,50.0,0.0,50.29375,0.0
0,0,1,3,0,0,384,707,0,5,50.0,0.0,49.86875,0.0
0,0,2,3,0,0,384,707,0,5,50.0,0.0,49.928125,0.0
0,0,3,3,0,0,384,707,0,5,50.0,0.0,50.03125,0.0
0,1,0,3,0,0,384,707,0,5,72.834625,0.003052,72.889005,0.0
0,1,1,3,0,0,384,707,0,5,74.041494,0.0,76.426382,0.0
0,1,2,3,0,0,384,707,0,5,66.666667,0.0,68.825,0.0
0,1,3,3,0,0,384,707,0,5,66.666667,0.0,68.40625,0.0
0,2,0,3,0,0,384,707,0,5,77.449137,0.0,79.434666,0.0
0,2,1,3,0,0,384,707,0,5,66.666667,0.0,68.8625,0.0
0,2,2,3,0,0,384,707,0,5,66.666667,0.0,68.98125,0.0
0,2,3,3,0,0,384,707,0,5,66.666667,0.0,69.328125,0.0
0,3,0,3,0,0,384,707,0,5,66.666667,0.0,68.878125,0.0
0,3,1,3,0,0,384,707,0,5,66.666667,0.0,68.615625,0.0
0,3,2,3,0,0,384,707,0,5,66.666667,0.0,68.840625,0.0
0,3,3,3,0,0,384,707,0,5,66.666667,0.0,68.7,0.0
0,0,0,3,0,0,395,753,0,5,50.0,0.0,49.990625,0.0
0,0,1,3,0,0,395,753,0,5,50.0,0.0,49.73125,0.0
0,0,2,3,0,0,395,753,0,5,50.0,0.0,50.046875,0.0
0,0,3,3,0,0,395,753,0,5,50.0,0.0,49.821875,0.0
0,1,0,3,0,0,395,753,0,5,89.464925,41.038513,87.379495,6.924438
0,1,1,3,0,0,395,753,0,5,73.198649,1.803589,75.111217,0.152588
0,1,2,3,0,0,395,753,0,5,66.666667,0.0,68.925,0.0
0,1,3,3,0,0,395,753,0,5,66.666667,0.0,69.165625,0.0
0,2,0,3,0,0,395,753,0,5,75.115712,4.418945,76.550789,0.630188
0,2,1,3,0,0,395,753,0,5,66.666667,0.0,69.19375,0.0
0,2,2,3,0,0,395,753,0,5,66.666667,0.0,69.021875,0.0
0,2,3,3,0,0,395,753,0,5,66.666667,0.0,68.91875,0.0
0,3,0,3,0,0,395,753,0,5,66.666667,0.0,68.190625,0.0
0,3,1,3,0,0,395,753,0,5,66.666667,0.0,68.853125,0.0
0,3,2,3,0,0,395,753,0,5,66.666667,0.0,68.225,0.0
0,3,3,3,0,0,395,753,0,5,66.666667,0.0,68.753125,0.0
0,0,0,3,0,0,434,693,0,5,50.0,0.0,49.49375,0.0
0,0,1,3,0,0,434,693,0,5,50.0,0.0,49.540625,0.0
0,0,2,3,0,0,434,693,0,5,50.0,0.0,50.05625,0.0
0,0,3,3,0,0,434,693,0,5,50.0,0.0,50.103125,0.0
0,1,0,3,0,0,434,693,0,5,72.162628,0.003052,72.367236,0.0
0,1,1,3,0,0,434,693,0,5,74.635773,0.0,76.931696,0.0
0,1,2,3,0,0,434,693,0,5,66.666667,0.0,68.940625,0.0
0,1,3,3,0,0,434,693,0,5,66.666667,0.0,68.94375,0.0
0,2,0,3,0,0,434,693,0,5,78.185577,0.0,80.102765,0.0
0,2,1,3,0,0,434,693,0,5,66.666667,0.0,68.975,0.0
0,2,2,3,0,0,434,693,0,5,66.666667,0.0,68.553125,0.0
0,2,3,3,0,0,434,693,0,5,66.666667,0.0,68.7875,0.0
0,3,0,3,0,0,434,693,0,5,66.666667,0.0,68.5375,0.0
0,3,1,3,0,0,434,693,0,5,66.666667,0.0,68.565625,0.0
0,3,2,3,0,0,434,693,0,5,66.666667,0.0,68.809375,0.0
0,3,3,3,0,0,434,693,0,5,66.666667,0.0,68.696875,0.0
0,0,0,3,0,0,364,584,0,5,50.0,0.0,49.99375,0.0
0,0,1,3,0,0,364,584,0,5,50.0,0.0,49.95,0.0
0,0,2,3,0,0,364,584,0,5,50.0,0.0,49.996875,0.0
0,0,3,3,0,0,364,584,0,5,50.0,0.0,49.728125,0.0
0,1,0,3,0,0,364,584,0,5,87.161764,31.806946,85.601057,11.975098
0,1,1,3,0,0,364,584,0,5,73.406118,2.104187,75.225629,1.255798
0,1,2,3,0,0,364,584,0,5,66.666667,0.0,68.45625,0.0
0,1,3,3,0,0,364,584,0,5,66.666667,0.0,68.515625,0.0
0,2,0,3,0,0,364,584,0,5,75.19516,3.372192,76.574161,1.696777
0,2,1,3,0,0,364,584,0,5,66.666667,0.0,69.03125,0.0
0,2,2,3,0,0,364,584,0,5,66.666667,0.0,69.090625,0.0
0,2,3,3,0,0,364,584,0,5,66.666667,0.0,68.25,0.0
0,3,0,3,0,0,364,584,0,5,66.666667,0.0,69.009375,0.0
0,3,1,3,0,0,364,584,0,5,66.666667,0.0,68.7375,0.0
0,3,2,3,0,0,364,584,0,5,66.666667,0.0,68.815625,0.0
0,3,3,3,0,0,364,584,0,5,66.666667,0.0,68.6375,0.0
0,0,0,3,0,0,431,643,0,5,50.0,0.0,50.15,0.0
0,0,1,3,0,0,431,643,0,5,50.0,0.0,49.98125,0.0
0,0,2,3,0,0,431,643,0,5,50.0,0.0,50.253125,0.0
0,0,3,3,0,0,431,643,0,5,50.0,0.0,49.821875,0.0
0,1,0,3,0,0,431,643,0,5,87.428538,32.287598,85.490215,6.602478
0,1,1,3,0,0,431,643,0,5,72.391052,0.627136,73.915527,0.027466
0,1,2,3,0,0,431,643,0,5,66.666667,0.0,68.453125,0.0
0,1,3,3,0,0,431,643,0,5,66.666667,0.0,68.59375,0.0
0,2,0,3,0,0,431,643,0,5,73.774312,1.65863,74.863342,0.151062
0,2,1,3,0,0,431,643,0,5,66.666667,0.0,68.871875,0.0
0,2,2,3,0,0,431,643,0,5,66.666667,0.0,68.803125,0.0
0,2,3,3,0,0,431,643,0,5,66.666667,0.0,68.515625,0.0
0,3,0,3,0,0,431,643,0,5,66.666667,0.0,68.896875,0.0
0,3,1,3,0,0,431,643,0,5,66.666667,0.0,68.628125,0.0
0,3,2,3,0,0,431,643,0,5,66.666667,0.0,68.81875,0.0
0,3,3,3,0,0,431,643,0,5,66.666667,0.0,68.40625,0.0
0,0,0,3,0,0,472,684,0,5,50.0,0.0,50.275,0.0
0,0,1,3,0,0,472,684,0,5,50.0,0.0,50.446875,0.0
0,0,2,3,0,0,472,684,0,5,50.0,0.0,49.7875,0.0
0,0,3,3,0,0,472,684,0,5,50.0,0.0,50.1125,0.0
0,1,0,3,0,0,472,684,0,5,86.813456,27.554321,85.333713,7.199097
0,1,1,3,0,0,472,684,0,5,72.898,2.01416,74.483177,0.843811
0,1,2,3,0,0,472,684,0,5,66.666667,0.0,68.3625,0.0
0,1,3,3,0,0,472,684,0,5,66.666667,0.0,68.653125,0.0
0,2,0,3,0,0,472,684,0,5,74.533081,3.182983,76.587944,1.095581
0,2,1,3,0,0,472,684,0,5,66.666667,0.0,68.578125,0.0
0,2,2,3,0,0,472,684,0,5,66.666667,0.0,68.9125,0.0
0,2,3,3,0,0,472,684,0,5,66.666667,0.0,68.834375,0.0
0,3,0,3,0,0,472,684,0,5,66.666667,0.0,68.634375,0.0
0,3,1,3,0,0,472,684,0,5,66.666667,0.0,68.3875,0.0
0,3,2,3,0,0,472,684,0,5,66.666667,0.0,68.59375,0.0
0,3,3,3,0,0,472,684,0,5,66.666667,0.0,68.609375,0.0
0,0,0,3,0,0,484,816,0,5,50.0,0.0,49.865625,0.0
0,0,1,3,0,0,484,816,0,5,50.0,0.0,50.15,0.0
0,0,2,3,0,0,484,816,0,5,50.0,0.0,49.75,0.0
0,0,3,3,0,0,484,816,0,5,50.0,0.0,50.2375,0.0
0,1,0,3,0,0,484,816,0,5,89.562632,39.959717,87.640816,11.790466
0,1,1,3,0,0,484,816,0,5,73.397624,3.126526,75.139929,0.845337
0,1,2,3,0,0,484,816,0,5,66.666667,0.0,68.70625,0.0
0,1,3,3,0,0,484,816,0,5,66.666667,0.0,68.65,0.0
0,2,0,3,0,0,484,816,0,5,75.244293,5.302429,76.926222,1.402283
0,2,1,3,0,0,484,816,0,5,66.666667,0.0,68.43125,0.0
0,2,2,3,0,0,484,816,0,5,66.666667,0.0,68.709375,0.0
0,2,3,3,0,0,484,816,0,5,66.666667,0.0,68.9875,0.0
0,3,0,3,0,0,484,816,0,5,66.666667,0.0,68.69375,0.0
0,3,1,3,0,0,484,816,0,5,66.666667,0.0,68.8375,0.0
0,3,2,3,0,0,484,816,0,5,66.666667,0.0,68.8375,0.0
0,3,3,3,0,0,484,816,0,5,66.666667,0.0,68.3625,0.0
0,0,0,3,0,0,433,704,0,5,50.0,0.0,49.590625,0.0
0,0,1,3,0,0,433,704,0,5,50.0,0.0,50.153125,0.0
0,0,2,3,0,0,433,704,0,5,50.0,0.0,49.91875,0.0
0,0,3,3,0,0,433,704,0,5,50.0,0.0,49.996875,0.0
0,1,0,3,0,0,433,704,0,5,87.332357,35.083008,84.299973,12.001038
0,1,1,3,0,0,433,704,0,5,75.929515,2.256775,78.410303,0.109863
0,1,2,3,0,0,433,704,0,5,66.666667,0.0,68.959375,0.0
0,1,3,3,0,0,433,704,0,5,66.666667,0.0,69.05,0.0
0,2,0,3,0,0,433,704,0,5,79.781647,4.322815,80.970404,0.596619
0,2,1,3,0,0,433,704,0,5,66.666667,0.0,68.86875,0.0
0,2,2,3,0,0,433,704,0,5,66.666667,0.0,68.578125,0.0
0,2,3,3,0,0,433,704,0,5,66.666667,0.0,68.940625,0.0
0,3,0,3,0,0,433,704,0,5,66.666667,0.0,69.190625,0.0
0,3,1,3,0,0,433,704,0,5,66.666667,0.0,68.6875,0.0
0,3,2,3,0,0,433,704,0,5,66.666667,0.0,69.2,0.0
0,3,3,3,0,0,433,704,0,5,66.666667,0.0,69.0375,0.0
0,0,0,3,0,0,391,713,0,5,50.0,0.0,49.903125,0.0
0,0,1,3,0,0,391,713,0,5,50.0,0.0,49.740625,0.0
0,0,2,3,0,0,391,713,0,5,50.0,0.0,50.025,0.0
0,0,3,3,0,0,391,713,0,5,50.0,0.0,49.8875,0.0
0,1,0,3,0,0,391,713,0,5,89.989624,42.184448,88.026257,8.390808
0,1,1,3,0,0,391,713,0,5,73.492737,2.386475,75.430432,0.196838
0,1,2,3,0,0,391,713,0,5,66.666667,0.0,68.440625,0.0
0,1,3,3,0,0,391,713,0,5,66.666667,0.0,69.078125,0.0
0,2,0,3,0,0,391,713,0,5,75.341237,4.925537,76.628201,0.758362
0,2,1,3,0,0,391,713,0,5,66.666667,0.0,68.553125,0.0
0,2,2,3,0,0,391,713,0,5,66.666667,0.0,69.015625,0.0
0,2,3,3,0,0,391,713,0,5,66.666667,0.0,68.5625,0.0
0,3,0,3,0,0,391,713,0,5,66.666667,0.0,68.240625,0.0
0,3,1,3,0,0,391,713,0,5,66.666667,0.0,68.5875,0.0
0,3,2,3,0,0,391,713,0,5,66.666667,0.0,69.21875,0.0
0,3,3,3,0,0,391,713,0,5,66.666667,0.0,68.834375,0.0
0,0,0,3,0,0,361,789,0,5,50.0,0.0,49.64375,0.0
0,0,1,3,0,0,361,789,0,5,50.0,0.0,50.075,0.0
0,0,2,3,0,0,361,789,0,5,50.0,0.0,50.346875,0.0
0,0,3,3,0,0,361,789,0,5,50.0,0.0,49.546875,0.0
0,1,0,3,0,0,361,789,0,5,88.683319,37.794495,86.224173,6.248474
0,1,1,3,0,0,361,789,0,5,72.258759,0.318909,73.866095,0.006104
0,1,2,3,0,0,361,789,0,5,66.666667,0.0,68.99375,0.0
0,1,3,3,0,0,361,789,0,5,66.666667,0.0,68.75625,0.0
0,2,0,3,0,0,361,789,0,5,73.674418,1.271057,75.040102,0.067139
0,2,1,3,0,0,361,789,0,5,66.666667,0.0,69.0875,0.0
0,2,2,3,0,0,361,789,0,5,66.666667,0.0,68.571875,0.0
0,2,3,3,0,0,361,789,0,5,66.666667,0.0,68.621875,0.0
0,3,0,3,0,0,361,789,0,5,66.666667,0.0,68.15,0.0
0,3,1,3,0,0,361,789,0,5,66.666667,0.0,68.7,0.0
0,3,2,3,0,0,361,789,0,5,66.666667,0.0,68.48125,0.0
0,3,3,3,0,0,361,789,0,5,66.666667,0.0,68.684375,0.0
0,0,0,3,0,0,501,723,0,5,50.0,0.0,50.290625,0.0
0,0,1,3,0,0,501,723,0,5,50.0,0.0,50.01875,0.0
0,0,2,3,0,0,501,723,0,5,50.0,0.0,49.825,0.0
0,0,3,3,0,0,501,723,0,5,50.0,0.0,50.684375,0.0
0,1,0,3,0,0,501,723,0,5,88.480632,33.317566,86.734702,7.191467
0,1,1,3,0,0,501,723,0,5,73.465525,2.363586,75.14855,0.43335
0,1,2,3,0,0,501,723,0,5,66.666667,0.0,69.00625,0.0
0,1,3,3,0,0,501,723,0,5,66.666667,0.0,69.1875,0.0
0,2,0,3,0,0,501,723,0,5,75.180715,3.707886,76.340724,0.946045
0,2,1,3,0,0,501,723,0,5,66.666667,0.0,68.9875,0.0
0,2,2,3,0,0,501,723,0,5,66.666667,0.0,68.9375,0.0
0,2,3,3,0,0,501,723,0,5,66.666667,0.0,68.484375,0.0
0,3,0,3,0,0,501,723,0,5,66.666667,0.0,69.0,0.0
0,3,1,3,0,0,501,723,0,5,66.666667,0.0,68.60625,0.0
0,3,2,3,0,0,501,723,0,5,66.666667,0.0,69.071875,0.0
0,3,3,3,0,0,501,723,0,5,66.666667,0.0,68.43125,0.0
0,0,0,3,0,0,388,605,0,5,50.0,0.0,49.725,0.0
0,0,1,3,0,0,388,605,0,5,50.0,0.0,50.278125,0.0
0,0,2,3,0,0,388,605,0,5,50.0,0.0,50.096875,0.0
0,0,3,3,0,0,388,605,0,5,50.0,0.0,49.7625,0.0
0,1,0,3,0,0,388,605,0,5,84.520365,32.481384,82.590295,12.487793
0,1,1,3,0,0,388,605,0,5,77.023519,2.163696,80.477086,0.204468
0,1,2,3,0,0,388,605,0,5,66.666667,0.0,69.240625,0.0
0,1,3,3,0,0,388,605,0,5,66.666667,0.0,68.540625,0.0
0,2,0,3,0,0,388,605,0,5,81.6775,5.104065,83.774483,0.849915
0,2,1,3,0,0,388,605,0,5,66.666667,0.0,69.0,0.0
0,2,2,3,0,0,388,605,0,5,66.666667,0.0,69.078125,0.0
0,2,3,3,0,0,388,605,0,5,66.666667,0.0,68.9,0.0
0,3,0,3,0,0,388,605,0,5,66.666667,0.0,68.91877,0.0
0,3,1,3,0,0,388,605,0,5,66.666667,0.0,68.99375,0.0
0,3,2,3,0,0,388,605,0,5,66.666667,0.0,68.553125,0.0
0,3,3,3,0,0,388,605,0,5,66.666667,0.0,68.428125,0.0
0,0,0,3,0,0,483,639,0,5,50.0,0.0,50.703125,0.0
0,0,1,3,0,0,483,639,0,5,50.0,0.0,49.940625,0.0
0,0,2,3,0,0,483,639,0,5,50.0,0.0,50.146875,0.0
0,0,3,3,0,0,483,639,0,5,50.0,0.0,49.671875,0.0
0,1,0,3,0,0,483,639,0,5,87.364807,28.094482,85.731676,5.683899
0,1,1,3,0,0,483,639,0,5,72.56073,0.654602,74.167218,0.013733
0,1,2,3,0,0,483,639,0,5,66.666667,0.0,68.5375,0.0
0,1,3,3,0,0,483,639,0,5,66.666667,0.0,68.81875,0.0
0,2,0,3,0,0,483,639,0,5,74.089508,2.14386,75.657997,0.056458
0,2,1,3,0,0,483,639,0,5,66.666667,0.0,68.165625,0.0
0,2,2,3,0,0,483,639,0,5,66.666667,0.0,68.153125,0.0
0,2,3,3,0,0,483,639,0,5,66.666667,0.0,68.859375,0.0
0,3,0,3,0,0,483,639,0,5,66.666667,0.0,68.58125,0.0
0,3,1,3,0,0,483,639,0,5,66.666667,0.0,69.05625,0.0
0,3,2,3,0,0,483,639,0,5,66.666667,0.0,68.528125,0.0
0,3,3,3,0,0,483,639,0,5,66.666667,0.0,68.965625,0.0
0,0,0,3,0,0,320,734,0,5,50.0,0.0,50.0625,0.0
0,0,1,3,0,0,320,734,0,5,50.0,0.0,50.31875,0.0
0,0,2,3,0,0,320,734,0,5,50.0,0.0,50.34375,0.0
0,0,3,3,0,0,320,734,0,5,50.0,0.0,50.49375,0.0
0,1,0,3,0,0,320,734,0,5,87.281189,33.302307,85.379802,6.82373
0,1,1,3,0,0,320,734,0,5,73.220978,2.626038,74.679219,0.668335
0,1,2,3,0,0,320,734,0,5,66.666667,0.0,68.5625,0.0
0,1,3,3,0,0,320,734,0,5,66.666667,0.0,69.078125,0.0
0,2,0,3,0,0,320,734,0,5,74.866689,4.129028,76.454263,0.968933
0,2,1,3,0,0,320,734,0,5,66.666667,0.0,68.684375,0.0
0,2,2,3,0,0,320,734,0,5,66.666667,0.0,68.625,0.0
0,2,3,3,0,0,320,734,0,5,66.666667,0.0,68.365625,0.0
0,3,0,3,0,0,320,734,0,5,66.666667,0.0,68.8375,0.0
0,3,1,3,0,0,320,734,0,5,66.666667,0.0,68.503125,0.0
0,3,2,3,0,0,320,734,0,5,66.666667,0.0,68.88125,0.0
0,3,3,3,0,0,320,734,0,5,66.666667,0.0,68.85625,0.0
0,0,0,3,0,0,438,730,0,5,50.0,0.0,49.771875,0.0
0,0,1,3,0,0,438,730,0,5,50.0,0.0,50.2,0.0
0,0,2,3,0,0,438,730,0,5,50.0,0.0,49.809375,0.0
0,0,3,3,0,0,438,730,0,5,50.0,0.0,50.184375,0.0
0,1,0,3,0,0,438,730,0,5,87.792308,35.028076,85.889049,10.014343
0,1,1,3,0,0,438,730,0,5,74.109243,3.767395,75.767712,1.721191
0,1,2,3,0,0,438,730,0,5,66.666667,0.0,68.453125,0.0
0,1,3,3,0,0,438,730,0,5,66.666667,0.0,68.903125,0.0
0,2,0,3,0,0,438,730,0,5,75.932872,5.329895,77.404897,2.307129
0,2,1,3,0,0,438,730,0,5,66.666667,0.0,68.725,0.0
0,2,2,3,0,0,438,730,0,5,66.666667,0.0,68.465625,0.0
0,2,3,3,0,0,438,730,0,5,66.666667,0.0,68.840625,0.0
0,3,0,3,0,0,438,730,0,5,66.666667,0.0,69.046877,0.0
0,3,1,3,0,0,438,730,0,5,66.666667,0.0,69.01875,0.0
0,3,2,3,0,0,438,730,0,5,66.666667,0.0,69.16875,0.0
0,3,3,3,0,0,438,730,0,5,66.666667,0.0,68.790625,0.0
0,0,0,3,0,0,494,528,0,5,50.0,0.0,50.26875,0.0
0,0,1,3,0,0,494,528,0,5,50.0,0.0,50.3125,0.0
0,0,2,3,0,0,494,528,0,5,50.0,0.0,49.646875,0.0
0,0,3,3,0,0,494,528,0,5,50.0,0.0,50.040625,0.0
0,1,0,3,0,0,494,528,0,5,86.030731,23.576355,84.623097,10.664368
0,1,1,3,0,0,494,528,0,5,73.502502,2.320862,75.359352,1.377869
0,1,2,3,0,0,494,528,0,5,66.666667,0.0,68.634375,0.0
0,1,3,3,0,0,494,528,0,5,66.666667,0.0,68.56875,0.0
0,2,0,3,0,0,494,528,0,5,75.287882,3.623962,76.887662,1.852417
0,2,1,3,0,0,494,528,0,5,66.666667,0.0,68.709375,0.0
0,2,2,3,0,0,494,528,0,5,66.666667,0.0,68.921875,0.0
0,2,3,3,0,0,494,528,0,5,66.666667,0.0,68.690625,0.0
0,3,0,3,0,0,494,528,0,5,66.666667,0.0,68.453154,0.0
0,3,1,3,0,0,494,528,0,5,66.666667,0.0,69.06875,0.0
0,3,2,3,0,0,494,528,0,5,66.666667,0.0,68.59375,0.0
0,3,3,3,0,0,494,528,0,5,66.666667,0.0,69.025,0.0
0,0,0,3,0,0,497,562,0,5,50.0,0.0,50.365625,0.0
0,0,1,3,0,0,497,562,0,5,50.0,0.0,50.303125,0.0
0,0,2,3,0,0,497,562,0,5,50.0,0.0,50.115625,0.0
0,0,3,3,0,0,497,562,0,5,50.0,0.0,49.7875,0.0
0,1,0,3,0,0,497,562,0,5,78.219147,1.782227,77.242139,0.064087
0,1,1,3,0,0,497,562,0,5,74.133352,0.0,76.358006,0.0
0,1,2,3,0,0,497,562,0,5,66.666667,0.0,68.803125,0.0
0,1,3,3,0,0,497,562,0,5,66.666667,0.0,68.875,0.0
0,2,0,3,0,0,497,562,0,5,76.362559,0.0,78.567015,0.0
0,2,1,3,0,0,497,562,0,5,66.666667,0.0,68.784375,0.0
0,2,2,3,0,0,497,562,0,5,66.666667,0.0,68.5125,0.0
0,2,3,3,0,0,497,562,0,5,66.666667,0.0,68.6375,0.0
0,3,0,3,0,0,497,562,0,5,66.666667,0.0,68.828125,0.0
0,3,1,3,0,0,497,562,0,5,66.666667,0.0,68.8375,0.0
0,3,2,3,0,0,497,562,0,5,66.666667,0.0,69.046875,0.0
0,3,3,3,0,0,497,562,0,5,66.666667,0.0,68.8,0.0
0,0,0,3,0,0,332,734,0,5,50.0,0.0,50.0875,0.0
0,0,1,3,0,0,332,734,0,5,50.0,0.0,50.0625,0.0
0,0,2,3,0,0,332,734,0,5,50.0,0.0,49.915625,0.0
0,0,3,3,0,0,332,734,0,5,50.0,0.0,50.053125,0.0
0,1,0,3,0,0,332,734,0,5,87.781932,36.128235,86.117114,9.196472
0,1,1,3,0,0,332,734,0,5,74.526215,3.805542,76.077747,0.868225
0,1,2,3,0,0,332,734,0,5,66.666667,0.0,68.778125,0.0
0,1,3,3,0,0,332,734,0,5,66.666667,0.0,68.915625,0.0
