,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,2,2,3,0,0,225,517,0,9,50.0,0.0,48.8125,0.0
0,2,2,3,0,0,617,654,0,9,50.0,0.0,49.4375,0.0
0,2,2,3,0,0,172,243,0,9,50.0,0.0,49.5,0.0
0,2,2,3,0,0,314,701,0,9,50.0,0.0,50.46875,0.0
0,2,2,3,0,0,584,821,0,9,50.0,0.0,50.5,0.0
0,2,2,3,0,0,132,769,0,9,50.0,0.0,48.5625,0.0
0,2,2,3,0,0,101,727,0,9,50.0,0.0,48.34375,0.0
0,2,2,3,0,0,21,675,0,9,50.0,0.0,50.5,0.0
0,2,2,3,0,0,108,307,0,9,50.0,0.0,48.90625,0.0
0,2,2,3,0,0,203,344,0,9,50.0,0.0,49.59375,0.0
0,2,2,3,0,0,16,375,0,9,50.0,0.0,49.6875,0.0
0,2,2,3,0,0,652,817,0,9,50.0,0.0,51.3125,0.0
0,2,2,3,0,0,698,769,0,9,50.0,0.0,49.78125,0.0
0,2,2,3,0,0,336,459,0,9,50.0,0.0,48.1875,0.0
0,2,2,3,0,0,730,829,0,9,50.0,0.0,48.65625,0.0
0,2,2,3,0,0,203,517,0,9,50.0,0.0,51.59375,0.0
0,2,2,3,0,0,596,827,0,9,50.0,0.0,50.21875,0.0
0,2,2,3,0,0,221,625,0,9,50.0,0.0,49.09375,0.0
0,2,2,3,0,0,133,202,0,9,50.0,0.0,50.46875,0.0
0,2,2,3,0,0,273,374,0,9,50.0,0.0,51.15625,0.0
0,2,2,3,0,0,203,570,0,9,50.0,0.0,50.4375,0.0
0,2,2,3,0,0,68,733,0,9,50.0,0.0,49.25,0.0
0,2,2,3,0,0,310,691,0,9,50.0,0.0,51.21875,0.0
0,2,2,3,0,0,30,672,0,9,50.0,0.0,48.84375,0.0
0,2,2,3,0,0,51,735,0,9,50.0,0.0,50.28125,0.0
0,2,2,3,0,0,209,460,0,9,50.0,0.0,50.1875,0.0
0,2,2,3,0,0,159,660,0,9,63.529412,0.0,63.15625,0.0
0,2,2,3,0,0,175,550,0,9,63.529412,0.0,63.375,0.0
0,2,2,3,0,0,216,469,0,9,50.0,0.0,50.125,0.0
0,2,2,3,0,0,12,698,0,9,50.0,0.0,50.6875,0.0
0,2,2,3,0,0,701,744,0,9,63.529412,0.0,64.25,0.0
0,2,2,3,0,0,25,827,0,9,50.0,0.0,48.78125,0.0
0,2,2,3,0,0,2,592,0,9,50.0,0.0,50.3125,0.0
0,2,2,3,0,0,142,373,0,9,50.0,0.0,49.9375,0.0
0,2,2,3,0,0,240,327,0,9,50.0,0.0,50.5625,0.0
0,2,2,3,0,0,123,793,0,9,50.0,0.0,49.625,0.0
0,2,2,3,0,0,113,527,0,9,50.0,0.0,49.5,0.0
0,2,2,3,0,0,51,802,0,9,50.0,0.0,51.09375,0.0
0,2,2,3,0,0,223,290,0,9,50.0,0.0,51.28125,0.0
0,2,2,3,0,0,147,280,0,9,50.0,0.0,49.3125,0.0
0,2,2,3,0,0,27,516,0,9,50.0,0.0,50.59375,0.0
0,2,2,3,0,0,162,638,0,9,50.0,0.0,49.65625,0.0
0,2,2,3,0,0,64,347,0,9,50.0,0.0,50.59375,0.0
0,2,2,3,0,0,562,649,0,9,50.0,0.0,50.28125,0.0
0,2,2,3,0,0,241,334,0,9,50.0,0.0,49.40625,0.0
0,2,2,3,0,0,161,426,0,9,50.0,0.0,49.0,0.0
0,2,2,3,0,0,352,403,0,9,50.0,0.0,49.59375,0.0
0,2,2,3,0,0,125,698,0,9,50.0,0.0,50.9375,0.0
