,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,393,743,0,3,66.666667,0.0,75.10625,0.0
0,0,1,3,0,0,393,743,0,3,66.666667,0.0,75.39375,0.0
0,0,2,3,0,0,393,743,0,3,66.666667,0.0,74.821875,0.0
0,0,3,3,0,0,393,743,0,3,66.666667,0.0,75.38125,0.0
0,1,0,3,0,0,393,743,0,3,93.986511,77.896118,92.110536,44.311523
0,1,1,3,0,0,393,743,0,3,73.431905,2.334595,79.637076,0.05188
0,1,2,3,0,0,393,743,0,3,66.666667,0.0,74.940625,0.0
0,1,3,3,0,0,393,743,0,3,66.666667,0.0,74.971875,0.0
0,2,0,3,0,0,393,743,0,3,74.578349,4.682922,79.736356,0.18158
0,2,1,3,0,0,393,743,0,3,66.666667,0.0,75.034375,0.0
0,2,2,3,0,0,393,743,0,3,66.666667,0.0,75.1375,0.0
0,2,3,3,0,0,393,743,0,3,66.666667,0.0,74.928125,0.0
0,3,0,3,0,0,393,743,0,3,66.666667,0.0,74.684375,0.0
0,3,1,3,0,0,393,743,0,3,66.666667,0.0,75.1125,0.0
0,3,2,3,0,0,393,743,0,3,66.666667,0.0,75.053125,0.0
0,3,3,3,0,0,393,743,0,3,66.666667,0.0,75.096875,0.0
0,0,0,3,0,0,406,725,0,3,66.666667,0.0,75.4875,0.0
0,0,1,3,0,0,406,725,0,3,66.666667,0.0,75.10625,0.0
0,0,2,3,0,0,406,725,0,3,66.666667,0.0,75.196875,0.0
0,0,3,3,0,0,406,725,0,3,66.666667,0.0,75.225,0.0
0,1,0,3,0,0,406,725,0,3,100.0,100.0,99.999971,99.998474
0,1,1,3,0,0,406,725,0,3,88.603719,36.553955,91.139587,15.371704
0,1,2,3,0,0,406,725,0,3,66.666667,0.0,75.3,0.0
0,1,3,3,0,0,406,725,0,3,66.666667,0.0,74.6875,0.0
0,2,0,3,0,0,406,725,0,3,91.696167,50.193787,92.638019,20.594788
0,2,1,3,0,0,406,725,0,3,66.666667,0.0,74.859375,0.0
0,2,2,3,0,0,406,725,0,3,66.666667,0.0,75.325,0.0
0,2,3,3,0,0,406,725,0,3,66.666667,0.0,74.85625,0.0
