,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,15,276,292,2,276,292,"[276, 292]","[1.0, 1.0]",1.0,0,3,0
1,47,75,123,2,75,123,"[75, 123]","[1.0, 1.0]",1.0,0,3,0
2,1,291,293,2,291,293,"[291, 293]","[1.0, 1.0]",1.0,0,3,0
3,7,606,614,2,606,614,"[606, 614]","[1.0, 1.0]",1.0,0,3,0
4,47,5,53,2,5,53,"[5, 53]","[1.0, 1.0]",1.0,0,3,0
5,511,257,769,2,257,769,"[257, 769]","[1.0, 1.0]",1.0,0,3,0
6,31,728,760,2,728,760,"[728, 760]","[1.0, 1.0]",1.0,0,3,0
7,127,560,688,2,560,688,"[560, 688]","[1.0, 1.0]",1.0,0,3,0
8,7,465,473,2,465,473,"[465, 473]","[1.0, 1.0]",1.0,0,3,0
9,127,366,494,2,366,494,"[366, 494]","[1.0, 1.0]",1.0,0,3,0
10,7,782,790,2,782,790,"[782, 790]","[1.0, 1.0]",1.0,0,3,0
11,31,594,626,2,594,626,"[594, 626]","[1.0, 1.0]",1.0,0,3,0
12,7,81,89,2,81,89,"[81, 89]","[1.0, 1.0]",1.0,0,3,0
13,63,264,328,2,264,328,"[264, 328]","[1.0, 1.0]",1.0,0,3,0
14,3,641,645,2,641,645,"[641, 645]","[1.0, 1.0]",1.0,0,3,0
15,63,113,177,2,113,177,"[113, 177]","[1.0, 1.0]",1.0,0,3,0
16,7,527,535,2,527,535,"[527, 535]","[1.0, 1.0]",1.0,0,3,0
17,3,59,63,2,59,63,"[59, 63]","[1.0, 1.0]",1.0,0,3,0
18,319,117,437,2,117,437,"[117, 437]","[1.0, 1.0]",1.0,0,3,0
19,7,479,487,2,479,487,"[479, 487]","[1.0, 1.0]",1.0,0,3,0
20,5,473,479,2,473,479,"[473, 479]","[1.0, 1.0]",1.0,0,3,0
21,1,82,84,2,82,84,"[82, 84]","[1.0, 1.0]",1.0,0,3,0
22,3,120,124,2,120,124,"[120, 124]","[1.0, 1.0]",1.0,0,3,0
23,5,657,663,2,657,663,"[657, 663]","[1.0, 1.0]",1.0,0,3,0
24,63,691,755,2,691,755,"[691, 755]","[1.0, 1.0]",1.0,0,3,0
25,63,227,291,2,227,291,"[227, 291]","[1.0, 1.0]",1.0,0,3,0
26,0,486,487,2,486,487,"[486, 487]","[1.0, 1.0]",1.0,0,3,0
27,47,264,312,2,264,312,"[264, 312]","[1.0, 1.0]",1.0,0,3,0
28,127,292,420,2,292,420,"[292, 420]","[1.0, 1.0]",1.0,0,3,0
29,63,587,651,2,587,651,"[587, 651]","[1.0, 1.0]",1.0,0,3,0
30,383,113,497,2,113,497,"[113, 497]","[1.0, 1.0]",1.0,0,3,0
31,31,213,245,2,213,245,"[213, 245]","[1.0, 1.0]",1.0,0,3,0
32,0,692,693,2,692,693,"[692, 693]","[1.0, 1.0]",1.0,0,3,0
33,511,131,643,2,131,643,"[131, 643]","[1.0, 1.0]",1.0,0,3,0
34,127,566,694,2,566,694,"[566, 694]","[1.0, 1.0]",1.0,0,3,0
35,3,666,670,2,666,670,"[666, 670]","[1.0, 1.0]",1.0,0,3,0
36,0,608,609,2,608,609,"[608, 609]","[1.0, 1.0]",1.0,0,3,0
