,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,36,101,138,16,74,165,"[74, 75, 76, 77, 98, 99, 100, 101, 138, 139, 140, 141, 162, 163, 164, 165]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
1,689,105,795,16,89,811,"[89, 91, 105, 107, 281, 283, 297, 299, 601, 603, 617, 619, 793, 795, 809, 811]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
2,394,60,455,16,4,511,"[4, 5, 6, 7, 60, 61, 62, 63, 452, 453, 454, 455, 508, 509, 510, 511]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
3,172,29,202,16,10,221,"[10, 11, 12, 13, 26, 27, 28, 29, 202, 203, 204, 205, 218, 219, 220, 221]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
4,42,45,88,16,24,109,"[24, 25, 28, 29, 40, 41, 44, 45, 88, 89, 92, 93, 104, 105, 108, 109]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
5,481,130,612,16,66,676,"[66, 68, 98, 100, 130, 132, 162, 164, 578, 580, 610, 612, 642, 644, 674, 676]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
6,48,673,722,16,656,739,"[656, 657, 658, 659, 672, 673, 674, 675, 720, 721, 722, 723, 736, 737, 738, 739]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
7,429,155,585,16,73,667,"[73, 75, 89, 91, 137, 139, 153, 155, 585, 587, 601, 603, 649, 651, 665, 667]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
8,286,233,520,16,8,745,"[8, 9, 40, 41, 200, 201, 232, 233, 520, 521, 552, 553, 712, 713, 744, 745]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
9,110,582,693,16,580,695,"[580, 581, 582, 583, 628, 629, 630, 631, 644, 645, 646, 647, 692, 693, 694, 695]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
10,550,12,563,16,10,565,"[10, 11, 12, 13, 50, 51, 52, 53, 522, 523, 524, 525, 562, 563, 564, 565]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,0
