,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,2,2,3,0,0,281,590,0,9,63.529424,0.0,62.472092,0.0
0,2,2,3,0,0,103,562,0,9,63.529436,0.0,62.6875,0.0
0,2,2,3,0,0,16,779,0,9,50.000197,0.0,51.3125,0.0
0,2,2,3,0,0,14,661,0,9,50.000224,0.0,50.5,0.0
0,2,2,3,0,0,56,693,0,9,50.000171,0.0,50.1875,0.0
0,2,2,3,0,0,254,669,0,9,63.529421,0.0,64.863434,0.0
0,2,2,3,0,0,17,602,0,9,50.000218,0.0,50.0,0.0
0,2,2,3,0,0,7,816,0,9,50.000272,0.0,49.84375,0.0
0,2,2,3,0,0,182,513,0,9,63.529448,0.0,64.09375,0.0
0,2,2,3,0,0,122,741,0,9,50.000108,0.0,50.34375,0.0
0,2,2,3,0,0,280,637,0,9,63.529427,0.0,64.163193,0.0
0,2,2,3,0,0,251,680,0,9,63.529436,0.0,64.597427,0.0
0,2,2,3,0,0,251,644,0,9,63.529424,0.0,63.46907,0.0
0,2,2,3,0,0,30,721,0,9,63.529424,0.0,62.343781,0.0
0,2,2,3,0,0,286,557,0,9,63.52943,0.0,62.691666,0.0
0,2,2,3,0,0,257,678,0,9,63.529424,0.0,63.06427,0.0
0,2,2,3,0,0,167,560,0,9,63.52943,0.0,63.187561,0.0
0,2,2,3,0,0,165,706,0,9,63.529418,0.0,63.5327,0.0
0,2,2,3,0,0,7,784,0,9,50.000293,0.0,51.09375,0.0
0,2,2,3,0,0,132,713,0,9,50.000135,0.0,50.75,0.0
0,2,2,3,0,0,284,691,0,9,63.529427,0.0,64.977325,0.0
0,2,2,3,0,0,58,673,0,9,63.529433,0.0,63.500397,0.0
0,2,2,3,0,0,303,608,0,9,63.529418,0.0,63.44722,0.0
0,2,2,3,0,0,58,617,0,9,63.529439,0.0,63.75,0.0
0,2,2,3,0,0,227,536,0,9,63.529433,0.0,62.633194,0.0
0,2,2,3,0,0,56,583,0,9,50.000368,0.0,48.96875,0.0
0,2,2,3,0,0,19,728,0,9,50.000171,0.0,48.125,0.0
0,2,2,3,0,0,174,515,0,9,63.529436,0.0,63.281326,0.0
0,2,2,3,0,0,169,606,0,9,63.529427,0.0,65.0,0.0
0,2,2,3,0,0,269,742,0,9,63.529421,0.0,64.235519,0.0
0,2,2,3,0,0,48,807,0,9,50.000156,0.0,50.15625,0.0
0,2,2,3,0,0,48,781,0,9,50.000185,0.0,51.15625,0.0
0,2,2,3,0,0,185,742,0,9,63.52943,0.0,64.066025,0.0
0,2,2,3,0,0,103,722,0,9,63.529433,0.0,62.21875,0.0
0,2,2,3,0,0,254,673,0,9,63.52943,0.0,64.819778,0.0
0,2,2,3,0,0,61,576,0,9,63.529454,0.0,64.125,0.0
0,2,2,3,0,0,98,729,0,9,63.529433,0.0,64.25293,0.0
0,2,2,3,0,0,164,793,0,9,63.52943,0.0,63.37587,0.0
0,2,2,3,0,0,85,698,0,9,50.000135,0.0,50.21875,0.0
0,2,2,3,0,0,20,769,0,9,63.529454,0.0,62.875366,0.0
0,2,2,3,0,0,183,810,0,9,63.529427,0.0,63.688553,0.0
0,2,2,3,0,0,10,639,0,9,50.000281,0.0,49.59375,0.0
0,2,2,3,0,0,136,631,0,9,63.529439,0.0,62.96875,0.0
0,2,2,3,0,0,25,814,0,9,50.000138,0.0,49.1875,0.0
0,2,2,3,0,0,20,801,0,9,50.000129,0.0,50.0625,0.0
0,2,2,3,0,0,81,714,0,9,63.529424,0.0,64.78302,0.0
0,2,2,3,0,0,222,597,0,9,63.529421,0.0,65.002029,0.0
0,2,2,3,0,0,189,622,0,9,63.529427,0.0,63.844147,0.0
0,2,2,3,0,0,289,714,0,9,63.529424,0.0,64.751862,0.0
0,2,2,3,0,0,277,634,0,9,63.529424,0.0,64.822998,0.0
0,2,2,3,0,0,35,784,0,9,63.52943,0.0,63.255661,0.0
0,2,2,3,0,0,134,597,0,9,63.529436,0.0,62.625153,0.0
0,2,2,3,0,0,123,768,0,9,63.529424,0.0,63.762466,0.0
0,2,2,3,0,0,31,578,0,9,63.529451,0.0,63.750122,0.0
0,2,2,3,0,0,151,604,0,9,63.52943,0.0,62.96907,0.0
0,2,2,3,0,0,73,746,0,9,50.00015,0.0,48.1875,0.0
0,2,2,3,0,0,40,703,0,9,50.000221,0.0,50.0625,0.0
0,2,2,3,0,0,297,756,0,9,63.529421,0.0,63.106506,0.0
0,2,2,3,0,0,94,713,0,9,63.529436,0.0,63.812546,0.0
0,2,2,3,0,0,149,742,0,9,50.000117,0.0,49.625,0.0
0,2,2,3,0,0,82,693,0,9,50.000156,0.0,51.5,0.0
0,2,2,3,0,0,90,693,0,9,50.000162,0.0,49.5625,0.0
0,2,2,3,0,0,11,774,0,9,63.529439,0.0,63.595139,0.0
0,2,2,3,0,0,242,517,0,9,63.529442,0.0,64.875259,0.0
0,2,2,3,0,0,107,822,0,9,50.000129,0.0,50.3125,0.0
0,2,2,3,0,0,111,796,0,9,63.529427,0.0,62.397659,0.0
0,2,2,3,0,0,61,658,0,9,63.529436,0.0,62.906265,0.0
0,2,2,3,0,0,25,610,0,9,50.000239,0.0,49.96875,0.0
0,2,2,3,0,0,262,565,0,9,63.529433,0.0,63.284485,0.0
0,2,2,3,0,0,198,587,0,9,63.529436,0.0,63.156342,0.0
0,2,2,3,0,0,91,558,0,9,63.529439,0.0,63.78125,0.0
0,2,2,3,0,0,134,549,0,9,63.529445,0.0,64.15625,0.0
0,2,2,3,0,0,96,563,0,9,63.529445,0.0,64.031357,0.0
0,2,2,3,0,0,195,648,0,9,63.52943,0.0,63.718796,0.0
0,2,2,3,0,0,316,521,0,9,63.529427,0.0,64.262451,0.0
0,2,2,3,0,0,208,827,0,9,50.00009,0.0,49.71875,0.0
0,2,2,3,0,0,287,650,0,9,63.52943,0.0,64.105072,0.0
0,2,2,3,0,0,278,587,0,9,63.529421,0.0,64.913681,0.0
0,2,2,3,0,0,230,537,0,9,63.529427,0.0,64.568298,0.0
0,2,2,3,0,0,163,630,0,9,63.529427,0.0,63.500031,0.0
0,2,2,3,0,0,197,786,0,9,50.000096,0.0,49.03125,0.0
0,2,2,3,0,0,23,642,0,9,63.529445,0.0,64.0,0.0
0,2,2,3,0,0,271,672,0,9,63.529427,0.0,63.720016,0.0
0,2,2,3,0,0,2,615,0,9,50.000362,0.0,50.6875,0.0
0,2,2,3,0,0,177,546,0,9,63.529427,0.0,62.625,0.0
0,2,2,3,0,0,10,629,0,9,50.00023,0.0,48.5,0.0
0,2,2,3,0,0,153,772,0,9,63.529424,0.0,63.295471,0.0
0,2,2,3,0,0,146,513,0,9,63.529445,0.0,63.250031,0.0
0,2,2,3,0,0,133,598,0,9,63.529424,0.0,63.843781,0.0
