,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,751,52,804,8,36,820,"[36, 52, 292, 308, 548, 564, 804, 820]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
1,93,328,422,8,328,422,"[328, 334, 352, 358, 392, 398, 416, 422]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
2,160,320,481,8,320,481,"[320, 321, 352, 353, 448, 449, 480, 481]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
3,3,127,131,8,67,191,"[67, 71, 123, 127, 131, 135, 187, 191]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
4,615,189,805,8,165,829,"[165, 189, 293, 317, 677, 701, 805, 829]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
5,623,103,727,8,87,743,"[87, 103, 215, 231, 599, 615, 727, 743]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
6,371,77,449,8,65,461,"[65, 69, 73, 77, 449, 453, 457, 461]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
7,13,250,264,8,200,314,"[200, 202, 248, 250, 264, 266, 312, 314]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
8,163,107,271,8,75,303,"[75, 79, 107, 111, 267, 271, 299, 303]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
9,363,119,483,8,99,503,"[99, 103, 115, 119, 483, 487, 499, 503]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
10,560,130,691,8,130,691,"[130, 131, 178, 179, 642, 643, 690, 691]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
11,99,249,349,8,217,381,"[217, 221, 249, 253, 345, 349, 377, 381]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
12,118,317,436,8,308,445,"[308, 309, 316, 317, 436, 437, 444, 445]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
13,205,62,268,8,12,318,"[12, 14, 60, 62, 268, 270, 316, 318]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
14,86,307,394,8,266,435,"[266, 267, 306, 307, 394, 395, 434, 435]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
15,32,446,479,8,414,511,"[414, 415, 446, 447, 478, 479, 510, 511]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
16,139,620,760,8,616,764,"[616, 620, 632, 636, 744, 748, 760, 764]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
17,567,124,692,8,116,700,"[116, 124, 180, 188, 628, 636, 692, 700]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
18,307,54,362,8,42,374,"[42, 46, 50, 54, 362, 366, 370, 374]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,2,0
