,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,480,730,0,3,66.666667,0.0,74.959375,0.0
0,0,1,3,0,0,480,730,0,3,66.666667,0.0,74.38125,0.0
0,0,2,3,0,0,480,730,0,3,66.666667,0.0,74.959375,0.0
0,0,3,3,0,0,480,730,0,3,66.666667,0.0,75.109375,0.0
0,1,0,3,0,0,480,730,0,3,96.732585,84.526062,95.241011,59.971619
0,1,1,3,0,0,480,730,0,3,76.404317,10.098267,81.998253,4.438782
0,1,2,3,0,0,480,730,0,3,66.666667,0.0,74.834375,0.0
0,1,3,3,0,0,480,730,0,3,66.666667,0.0,74.853125,0.0
0,2,0,3,0,0,480,730,0,3,78.201803,12.968445,83.61758,5.841064
0,2,1,3,0,0,480,730,0,3,66.666667,0.0,74.490625,0.0
0,2,2,3,0,0,480,730,0,3,66.666667,0.0,75.571875,0.0
0,2,3,3,0,0,480,730,0,3,66.666667,0.0,75.15,0.0
0,3,0,3,0,0,480,730,0,3,66.666667,0.0,75.084375,0.0
0,3,1,3,0,0,480,730,0,3,66.666667,0.0,74.734375,0.0
0,3,2,3,0,0,480,730,0,3,66.666667,0.0,75.13125,0.0
0,3,3,3,0,0,480,730,0,3,66.666667,0.0,75.178125,0.0
0,0,0,3,0,0,464,708,0,3,66.666667,0.0,74.55,0.0
0,0,1,3,0,0,464,708,0,3,66.666667,0.0,75.0,0.0
0,0,2,3,0,0,464,708,0,3,66.666667,0.0,74.446875,0.0
0,0,3,3,0,0,464,708,0,3,66.666667,0.0,75.03125,0.0
0,1,0,3,0,0,464,708,0,3,94.055176,75.500488,92.730579,51.126099
0,1,1,3,0,0,464,708,0,3,74.872589,6.503296,81.061845,2.862549
0,1,2,3,0,0,464,708,0,3,66.666667,0.0,75.128125,0.0
0,1,3,3,0,0,464,708,0,3,66.666667,0.0,75.490625,0.0
0,2,0,3,0,0,464,708,0,3,76.489512,8.732605,82.306358,3.544617
0,2,1,3,0,0,464,708,0,3,66.666667,0.0,75.2875,0.0
0,2,2,3,0,0,464,708,0,3,66.666667,0.0,74.965625,0.0
0,2,3,3,0,0,464,708,0,3,66.666667,0.0,74.815625,0.0
0,3,0,3,0,0,464,708,0,3,66.666667,0.0,75.403125,0.0
0,3,1,3,0,0,464,708,0,3,66.666667,0.0,75.009375,0.0
0,3,2,3,0,0,464,708,0,3,66.666667,0.0,75.0875,0.0
0,3,3,3,0,0,464,708,0,3,66.666667,0.0,74.65625,0.0
0,0,0,3,0,0,386,528,0,3,66.666667,0.0,75.00625,0.0
0,0,1,3,0,0,386,528,0,3,66.666667,0.0,74.6875,0.0
0,0,2,3,0,0,386,528,0,3,66.666667,0.0,74.990625,0.0
0,0,3,3,0,0,386,528,0,3,66.666667,0.0,75.4,0.0
0,1,0,3,0,0,386,528,0,3,97.410329,86.610413,96.390089,63.618469
0,1,1,3,0,0,386,528,0,3,77.555593,13.88855,83.350984,7.540894
0,1,2,3,0,0,386,528,0,3,66.666667,0.0,75.03125,0.0
0,1,3,3,0,0,386,528,0,3,66.666667,0.0,75.125,0.0
0,2,0,3,0,0,386,528,0,3,79.733022,17.895508,84.850496,9.436035
0,2,1,3,0,0,386,528,0,3,66.666667,0.0,75.096875,0.0
0,2,2,3,0,0,386,528,0,3,66.666667,0.0,75.015625,0.0
0,2,3,3,0,0,386,528,0,3,66.666667,0.0,74.86875,0.0
0,3,0,3,0,0,386,528,0,3,66.666667,0.0,74.943752,0.0
0,3,1,3,0,0,386,528,0,3,66.666667,0.0,74.66875,0.0
0,3,2,3,0,0,386,528,0,3,66.666667,0.0,75.2875,0.0
0,3,3,3,0,0,386,528,0,3,66.666667,0.0,74.634375,0.0
0,0,0,3,0,0,496,748,0,3,66.666667,0.0,75.121875,0.0
0,0,1,3,0,0,496,748,0,3,66.666667,0.0,75.2,0.0
0,0,2,3,0,0,496,748,0,3,66.666667,0.0,75.303125,0.0
0,0,3,3,0,0,496,748,0,3,66.666667,0.0,75.25625,0.0
0,1,0,3,0,0,496,748,0,3,93.412781,72.993469,92.467357,50.288391
0,1,1,3,0,0,496,748,0,3,75.077057,7.130432,81.413545,3.132629
0,1,2,3,0,0,496,748,0,3,66.666667,0.0,74.63125,0.0
0,1,3,3,0,0,496,748,0,3,66.666667,0.0,75.19375,0.0
0,2,0,3,0,0,496,748,0,3,76.722717,9.745789,82.652905,4.003906
0,2,1,3,0,0,496,748,0,3,66.666667,0.0,75.125,0.0
0,2,2,3,0,0,496,748,0,3,66.666667,0.0,74.765625,0.0
0,2,3,3,0,0,496,748,0,3,66.666667,0.0,74.765625,0.0
0,3,0,3,0,0,496,748,0,3,66.666667,0.0,75.409375,0.0
0,3,1,3,0,0,496,748,0,3,66.666667,0.0,74.778125,0.0
0,3,2,3,0,0,496,748,0,3,66.666667,0.0,75.1375,0.0
0,3,3,3,0,0,496,748,0,3,66.666667,0.0,74.9125,0.0
0,0,0,3,0,0,419,601,0,3,66.666667,0.0,75.05,0.0
0,0,1,3,0,0,419,601,0,3,66.666667,0.0,74.75625,0.0
0,0,2,3,0,0,419,601,0,3,66.666667,0.0,75.053125,0.0
0,0,3,3,0,0,419,601,0,3,66.666667,0.0,74.971875,0.0
0,1,0,3,0,0,419,601,0,3,95.880636,83.686829,93.602003,49.62616
0,1,1,3,0,0,419,601,0,3,74.82427,5.229187,80.659091,0.369263
0,1,2,3,0,0,419,601,0,3,66.666667,0.0,75.05625,0.0
0,1,3,3,0,0,419,601,0,3,66.666667,0.0,75.26875,0.0
0,2,0,3,0,0,419,601,0,3,76.472727,8.586121,81.630444,0.971985
0,2,1,3,0,0,419,601,0,3,66.666667,0.0,75.334375,0.0
0,2,2,3,0,0,419,601,0,3,66.666667,0.0,75.034375,0.0
0,2,3,3,0,0,419,601,0,3,66.666667,0.0,74.2875,0.0
0,3,0,3,0,0,419,601,0,3,66.666667,0.0,75.053125,0.0
0,3,1,3,0,0,419,601,0,3,66.666667,0.0,74.94375,0.0
0,3,2,3,0,0,419,601,0,3,66.666667,0.0,75.5875,0.0
0,3,3,3,0,0,419,601,0,3,66.666667,0.0,74.459375,0.0
0,0,0,3,0,0,383,675,0,3,66.666667,0.0,75.059375,0.0
0,0,1,3,0,0,383,675,0,3,66.666667,0.0,74.90625,0.0
0,0,2,3,0,0,383,675,0,3,66.666667,0.0,75.425,0.0
0,0,3,3,0,0,383,675,0,3,66.666667,0.0,74.675,0.0
