,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,445,796,0,5,50.0,0.0,50.134375,0.0
0,0,1,3,0,0,445,796,0,5,50.0,0.0,49.85625,0.0
0,0,2,3,0,0,445,796,0,5,50.0,0.0,49.95625,0.0
0,0,3,3,0,0,445,796,0,5,50.0,0.0,50.184375,0.0
0,1,0,3,0,0,445,796,0,5,85.518595,26.965332,81.897284,3.742981
0,1,1,3,0,0,445,796,0,5,77.874908,3.929138,79.971896,0.544739
0,1,2,3,0,0,445,796,0,5,66.666667,0.0,68.51875,0.0
0,1,3,3,0,0,445,796,0,5,66.666667,0.0,68.471875,0.0
0,2,0,3,0,0,445,796,0,5,81.506246,6.266785,82.321573,1.519775
0,2,1,3,0,0,445,796,0,5,66.666667,0.0,69.08125,0.0
0,2,2,3,0,0,445,796,0,5,66.666667,0.0,68.61875,0.0
0,2,3,3,0,0,445,796,0,5,66.666667,0.0,68.93125,0.0
0,3,0,3,0,0,445,796,0,5,66.666667,0.0,68.825,0.0
0,3,1,3,0,0,445,796,0,5,66.666667,0.0,68.85625,0.0
0,3,2,3,0,0,445,796,0,5,66.666667,0.0,68.934375,0.0
0,3,3,3,0,0,445,796,0,5,66.666667,0.0,68.58125,0.0
0,0,0,3,0,0,429,547,0,5,50.0,0.0,50.41875,0.0
0,0,1,3,0,0,429,547,0,5,50.0,0.0,50.221875,0.0
0,0,2,3,0,0,429,547,0,5,50.0,0.0,50.115625,0.0
0,0,3,3,0,0,429,547,0,5,50.0,0.0,50.0,0.0
0,1,0,3,0,0,429,547,0,5,86.180166,26.268005,84.040918,8.769226
0,1,1,3,0,0,429,547,0,5,74.193878,1.580811,75.741685,0.192261
0,1,2,3,0,0,429,547,0,5,66.666667,0.0,69.04375,0.0
0,1,3,3,0,0,429,547,0,5,66.666667,0.0,68.734375,0.0
0,2,0,3,0,0,429,547,0,5,76.013489,2.853394,76.765898,0.579834
0,2,1,3,0,0,429,547,0,5,66.666667,0.0,68.71875,0.0
0,2,2,3,0,0,429,547,0,5,66.666667,0.0,68.4375,0.0
0,2,3,3,0,0,429,547,0,5,66.666667,0.0,68.471875,0.0
0,3,0,3,0,0,429,547,0,5,66.666667,0.0,68.5875,0.0
0,3,1,3,0,0,429,547,0,5,66.666667,0.0,68.490625,0.0
0,3,2,3,0,0,429,547,0,5,66.666667,0.0,68.721875,0.0
0,3,3,3,0,0,429,547,0,5,66.666667,0.0,68.5625,0.0
0,0,0,3,0,0,494,538,0,5,50.0,0.0,49.865625,0.0
0,0,1,3,0,0,494,538,0,5,50.0,0.0,49.740625,0.0
0,0,2,3,0,0,494,538,0,5,50.0,0.0,49.83125,0.0
0,0,3,3,0,0,494,538,0,5,50.0,0.0,50.103125,0.0
0,1,0,3,0,0,494,538,0,5,84.928284,23.074341,83.531122,10.031128
0,1,1,3,0,0,494,538,0,5,73.70046,2.400208,75.407756,1.353455
0,1,2,3,0,0,494,538,0,5,66.666667,0.0,68.715625,0.0
0,1,3,3,0,0,494,538,0,5,66.666667,0.0,68.8125,0.0
0,2,0,3,0,0,494,538,0,5,75.431061,3.630066,77.028856,1.754761
0,2,1,3,0,0,494,538,0,5,66.666667,0.0,68.771875,0.0
0,2,2,3,0,0,494,538,0,5,66.666667,0.0,68.7125,0.0
0,2,3,3,0,0,494,538,0,5,66.666667,0.0,68.575,0.0
0,3,0,3,0,0,494,538,0,5,66.666667,0.0,69.075011,0.0
0,3,1,3,0,0,494,538,0,5,66.666667,0.0,68.99375,0.0
0,3,2,3,0,0,494,538,0,5,66.666667,0.0,68.95625,0.0
0,3,3,3,0,0,494,538,0,5,66.666667,0.0,68.69375,0.0
0,0,0,3,0,0,504,571,0,5,50.0,0.0,49.8375,0.0
0,0,1,3,0,0,504,571,0,5,50.0,0.0,49.73125,0.0
0,0,2,3,0,0,504,571,0,5,50.0,0.0,50.325,0.0
0,0,3,3,0,0,504,571,0,5,50.0,0.0,50.125,0.0
0,1,0,3,0,0,504,571,0,5,73.706156,0.059509,73.610728,0.0
0,1,1,3,0,0,504,571,0,5,74.126434,0.0,76.053046,0.0
0,1,2,3,0,0,504,571,0,5,66.666667,0.0,68.909375,0.0
0,1,3,3,0,0,504,571,0,5,66.666667,0.0,68.628125,0.0
0,2,0,3,0,0,504,571,0,5,76.717784,0.0,78.891417,0.0
0,2,1,3,0,0,504,571,0,5,66.666667,0.0,68.403125,0.0
0,2,2,3,0,0,504,571,0,5,66.666667,0.0,68.609375,0.0
0,2,3,3,0,0,504,571,0,5,66.666667,0.0,68.546875,0.0
0,3,0,3,0,0,504,571,0,5,66.66687,0.0,68.784375,0.0
0,3,1,3,0,0,504,571,0,5,66.666667,0.0,68.815625,0.0
0,3,2,3,0,0,504,571,0,5,66.666667,0.0,68.859375,0.0
0,3,3,3,0,0,504,571,0,5,66.666667,0.0,68.465625,0.0
0,0,0,3,0,0,452,757,0,5,50.0,0.0,49.846875,0.0
0,0,1,3,0,0,452,757,0,5,50.0,0.0,50.0875,0.0
0,0,2,3,0,0,452,757,0,5,50.0,0.0,49.80625,0.0
0,0,3,3,0,0,452,757,0,5,50.0,0.0,49.5625,0.0
0,1,0,3,0,0,452,757,0,5,84.646454,22.108459,81.852386,3.28064
0,1,1,3,0,0,452,757,0,5,77.03242,3.001404,79.64597,0.239563
0,1,2,3,0,0,452,757,0,5,66.666667,0.0,68.8,0.0
0,1,3,3,0,0,452,757,0,5,66.666667,0.0,68.846875,0.0
0,2,0,3,0,0,452,757,0,5,80.839183,5.381775,82.467317,1.063538
0,2,1,3,0,0,452,757,0,5,66.666667,0.0,68.89375,0.0
0,2,2,3,0,0,452,757,0,5,66.666667,0.0,68.76875,0.0
0,2,3,3,0,0,452,757,0,5,66.666667,0.0,68.75,0.0
0,3,0,3,0,0,452,757,0,5,66.666667,0.0,68.615625,0.0
0,3,1,3,0,0,452,757,0,5,66.666667,0.0,68.746875,0.0
0,3,2,3,0,0,452,757,0,5,66.666667,0.0,68.609375,0.0
0,3,3,3,0,0,452,757,0,5,66.666667,0.0,68.515625,0.0
0,0,0,3,0,0,452,528,0,5,50.0,0.0,49.5125,0.0
0,0,1,3,0,0,452,528,0,5,50.0,0.0,49.465625,0.0
0,0,2,3,0,0,452,528,0,5,50.0,0.0,50.096875,0.0
0,0,3,3,0,0,452,528,0,5,50.0,0.0,49.775,0.0
0,1,0,3,0,0,452,528,0,5,86.80247,28.598022,85.425461,11.781311
0,1,1,3,0,0,452,528,0,5,73.169098,1.638794,75.23206,0.791931
0,1,2,3,0,0,452,528,0,5,66.666667,0.0,68.65,0.0
0,1,3,3,0,0,452,528,0,5,66.666667,0.0,68.784375,0.0
0,2,0,3,0,0,452,528,0,5,74.93576,2.903748,76.498045,1.130676
0,2,1,3,0,0,452,528,0,5,66.666667,0.0,68.559375,0.0
0,2,2,3,0,0,452,528,0,5,66.666667,0.0,69.01875,0.0
0,2,3,3,0,0,452,528,0,5,66.666667,0.0,68.946875,0.0
0,3,0,3,0,0,452,528,0,5,66.666667,0.0,68.537518,0.0
0,3,1,3,0,0,452,528,0,5,66.666667,0.0,68.78125,0.0
0,3,2,3,0,0,452,528,0,5,66.666667,0.0,68.85,0.0
0,3,3,3,0,0,452,528,0,5,66.666667,0.0,68.315625,0.0
0,0,0,3,0,0,328,580,0,5,50.0,0.0,50.109375,0.0
0,0,1,3,0,0,328,580,0,5,50.0,0.0,49.78125,0.0
0,0,2,3,0,0,328,580,0,5,50.0,0.0,50.05625,0.0
0,0,3,3,0,0,328,580,0,5,50.0,0.0,49.878125,0.0
0,1,0,3,0,0,328,580,0,5,86.588389,30.221558,84.999118,8.465576
0,1,1,3,0,0,328,580,0,5,74.216614,2.320862,76.041779,0.752258
0,1,2,3,0,0,328,580,0,5,66.666667,0.0,68.64375,0.0
0,1,3,3,0,0,328,580,0,5,66.666667,0.0,69.140625,0.0
0,2,0,3,0,0,328,580,0,5,76.095886,4.356384,77.665833,1.184082
0,2,1,3,0,0,328,580,0,5,66.666667,0.0,68.525,0.0
0,2,2,3,0,0,328,580,0,5,66.666667,0.0,68.68125,0.0
0,2,3,3,0,0,328,580,0,5,66.666667,0.0,69.14375,0.0
0,3,0,3,0,0,328,580,0,5,66.666667,0.0,68.531346,0.0
0,3,1,3,0,0,328,580,0,5,66.666667,0.0,68.875,0.0
0,3,2,3,0,0,328,580,0,5,66.666667,0.0,68.85,0.0
0,3,3,3,0,0,328,580,0,5,66.666667,0.0,68.984375,0.0
0,0,0,3,0,0,381,513,0,5,50.0,0.0,50.14375,0.0
0,0,1,3,0,0,381,513,0,5,50.0,0.0,49.74375,0.0
0,0,2,3,0,0,381,513,0,5,50.0,0.0,49.415625,0.0
0,0,3,3,0,0,381,513,0,5,50.0,0.0,49.990625,0.0
0,1,0,3,0,0,381,513,0,5,85.794627,24.668884,83.978926,5.856323
0,1,1,3,0,0,381,513,0,5,72.282867,0.059509,73.471085,0.0
0,1,2,3,0,0,381,513,0,5,66.666667,0.0,69.009375,0.0
0,1,3,3,0,0,381,513,0,5,66.666667,0.0,69.096875,0.0
0,2,0,3,0,0,381,513,0,5,73.676605,0.382996,74.8746,0.006104
0,2,1,3,0,0,381,513,0,5,66.666667,0.0,68.471875,0.0
0,2,2,3,0,0,381,513,0,5,66.666667,0.0,69.35625,0.0
0,2,3,3,0,0,381,513,0,5,66.666667,0.0,68.81875,0.0
0,3,0,3,0,0,381,513,0,5,66.666667,0.0,68.69375,0.0
0,3,1,3,0,0,381,513,0,5,66.666667,0.0,68.803125,0.0
0,3,2,3,0,0,381,513,0,5,66.666667,0.0,68.90625,0.0
