,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,319,161,481,2,161,481,"[161, 481]","[1.0, 1.0]",1.0,0,4,0
1,15,726,742,2,726,742,"[726, 742]","[1.0, 1.0]",1.0,0,4,0
2,511,218,730,2,218,730,"[218, 730]","[1.0, 1.0]",1.0,0,4,0
3,7,562,570,2,562,570,"[562, 570]","[1.0, 1.0]",1.0,0,4,0
4,23,654,678,2,654,678,"[654, 678]","[1.0, 1.0]",1.0,0,4,0
5,15,794,810,2,794,810,"[794, 810]","[1.0, 1.0]",1.0,0,4,0
6,0,200,201,2,200,201,"[200, 201]","[1.0, 1.0]",1.0,0,4,0
7,319,119,439,2,119,439,"[119, 439]","[1.0, 1.0]",1.0,0,4,0
8,5,9,15,2,9,15,"[9, 15]","[1.0, 1.0]",1.0,0,4,0
9,3,195,199,2,195,199,"[195, 199]","[1.0, 1.0]",1.0,0,4,0
10,7,656,664,2,656,664,"[656, 664]","[1.0, 1.0]",1.0,0,4,0
11,39,9,49,2,9,49,"[9, 49]","[1.0, 1.0]",1.0,0,4,0
12,23,396,420,2,396,420,"[396, 420]","[1.0, 1.0]",1.0,0,4,0
13,319,35,355,2,35,355,"[35, 355]","[1.0, 1.0]",1.0,0,4,0
14,15,622,638,2,622,638,"[622, 638]","[1.0, 1.0]",1.0,0,4,0
15,7,296,304,2,296,304,"[296, 304]","[1.0, 1.0]",1.0,0,4,0
16,7,476,484,2,476,484,"[476, 484]","[1.0, 1.0]",1.0,0,4,0
17,31,130,162,2,130,162,"[130, 162]","[1.0, 1.0]",1.0,0,4,0
18,127,538,666,2,538,666,"[538, 666]","[1.0, 1.0]",1.0,0,4,0
19,1,325,327,2,325,327,"[325, 327]","[1.0, 1.0]",1.0,0,4,0
20,31,769,801,2,769,801,"[769, 801]","[1.0, 1.0]",1.0,0,4,0
21,5,577,583,2,577,583,"[577, 583]","[1.0, 1.0]",1.0,0,4,0
22,63,672,736,2,672,736,"[672, 736]","[1.0, 1.0]",1.0,0,4,0
23,7,607,615,2,607,615,"[607, 615]","[1.0, 1.0]",1.0,0,4,0
24,191,137,329,2,137,329,"[137, 329]","[1.0, 1.0]",1.0,0,4,0
25,3,617,621,2,617,621,"[617, 621]","[1.0, 1.0]",1.0,0,4,0
26,23,279,303,2,279,303,"[279, 303]","[1.0, 1.0]",1.0,0,4,0
27,447,38,486,2,38,486,"[38, 486]","[1.0, 1.0]",1.0,0,4,0
28,511,73,585,2,73,585,"[73, 585]","[1.0, 1.0]",1.0,0,4,0
29,39,779,819,2,779,819,"[779, 819]","[1.0, 1.0]",1.0,0,4,0
30,319,1,321,2,1,321,"[1, 321]","[1.0, 1.0]",1.0,0,4,0
31,127,123,251,2,123,251,"[123, 251]","[1.0, 1.0]",1.0,0,4,0
32,23,542,566,2,542,566,"[542, 566]","[1.0, 1.0]",1.0,0,4,0
33,127,171,299,2,171,299,"[171, 299]","[1.0, 1.0]",1.0,0,4,0
34,0,308,309,2,308,309,"[308, 309]","[1.0, 1.0]",1.0,0,4,0
35,3,10,14,2,10,14,"[10, 14]","[1.0, 1.0]",1.0,0,4,0
36,7,99,107,2,99,107,"[99, 107]","[1.0, 1.0]",1.0,0,4,0
37,7,336,344,2,336,344,"[336, 344]","[1.0, 1.0]",1.0,0,4,0
38,31,715,747,2,715,747,"[715, 747]","[1.0, 1.0]",1.0,0,4,0
39,23,404,428,2,404,428,"[404, 428]","[1.0, 1.0]",1.0,0,4,0
40,1,20,22,2,20,22,"[20, 22]","[1.0, 1.0]",1.0,0,4,0
41,63,554,618,2,554,618,"[554, 618]","[1.0, 1.0]",1.0,0,4,0
42,0,400,401,2,400,401,"[400, 401]","[1.0, 1.0]",1.0,0,4,0
43,0,796,797,2,796,797,"[796, 797]","[1.0, 1.0]",1.0,0,4,0
44,447,15,463,2,15,463,"[15, 463]","[1.0, 1.0]",1.0,0,4,0
45,15,641,657,2,641,657,"[641, 657]","[1.0, 1.0]",1.0,0,4,0
46,127,544,672,2,544,672,"[544, 672]","[1.0, 1.0]",1.0,0,4,0
47,191,15,207,2,15,207,"[15, 207]","[1.0, 1.0]",1.0,0,4,0
48,7,420,428,2,420,428,"[420, 428]","[1.0, 1.0]",1.0,0,4,0
49,7,93,101,2,93,101,"[93, 101]","[1.0, 1.0]",1.0,0,4,0
50,15,137,153,2,137,153,"[137, 153]","[1.0, 1.0]",1.0,0,4,0
51,1,501,503,2,501,503,"[501, 503]","[1.0, 1.0]",1.0,0,4,0
52,63,440,504,2,440,504,"[440, 504]","[1.0, 1.0]",1.0,0,4,0
53,7,780,788,2,780,788,"[780, 788]","[1.0, 1.0]",1.0,0,4,0
54,63,162,226,2,162,226,"[162, 226]","[1.0, 1.0]",1.0,0,4,0
55,383,67,451,2,67,451,"[67, 451]","[1.0, 1.0]",1.0,0,4,0
56,0,764,765,2,764,765,"[764, 765]","[1.0, 1.0]",1.0,0,4,0
57,5,321,327,2,321,327,"[321, 327]","[1.0, 1.0]",1.0,0,4,0
58,127,344,472,2,344,472,"[344, 472]","[1.0, 1.0]",1.0,0,4,0
59,23,32,56,2,32,56,"[32, 56]","[1.0, 1.0]",1.0,0,4,0
60,63,569,633,2,569,633,"[569, 633]","[1.0, 1.0]",1.0,0,4,0
61,511,214,726,2,214,726,"[214, 726]","[1.0, 1.0]",1.0,0,4,0
62,1,416,418,2,416,418,"[416, 418]","[1.0, 1.0]",1.0,0,4,0
63,7,737,745,2,737,745,"[737, 745]","[1.0, 1.0]",1.0,0,4,0
64,15,484,500,2,484,500,"[484, 500]","[1.0, 1.0]",1.0,0,4,0
65,1,92,94,2,92,94,"[92, 94]","[1.0, 1.0]",1.0,0,4,0
66,255,138,394,2,138,394,"[138, 394]","[1.0, 1.0]",1.0,0,4,0
67,7,48,56,2,48,56,"[48, 56]","[1.0, 1.0]",1.0,0,4,0
68,47,653,701,2,653,701,"[653, 701]","[1.0, 1.0]",1.0,0,4,0
69,3,256,260,2,256,260,"[256, 260]","[1.0, 1.0]",1.0,0,4,0
70,511,192,704,2,192,704,"[192, 704]","[1.0, 1.0]",1.0,0,4,0
71,7,234,242,2,234,242,"[234, 242]","[1.0, 1.0]",1.0,0,4,0
72,7,156,164,2,156,164,"[156, 164]","[1.0, 1.0]",1.0,0,4,0
73,127,631,759,2,631,759,"[631, 759]","[1.0, 1.0]",1.0,0,4,0
74,3,90,94,2,90,94,"[90, 94]","[1.0, 1.0]",1.0,0,4,0
75,31,339,371,2,339,371,"[339, 371]","[1.0, 1.0]",1.0,0,4,0
76,7,9,17,2,9,17,"[9, 17]","[1.0, 1.0]",1.0,0,4,0
77,39,789,829,2,789,829,"[789, 829]","[1.0, 1.0]",1.0,0,4,0
78,15,782,798,2,782,798,"[782, 798]","[1.0, 1.0]",1.0,0,4,0
79,7,650,658,2,650,658,"[650, 658]","[1.0, 1.0]",1.0,0,4,0
80,15,648,664,2,648,664,"[648, 664]","[1.0, 1.0]",1.0,0,4,0
81,127,293,421,2,293,421,"[293, 421]","[1.0, 1.0]",1.0,0,4,0
82,5,817,823,2,817,823,"[817, 823]","[1.0, 1.0]",1.0,0,4,0
83,47,205,253,2,205,253,"[205, 253]","[1.0, 1.0]",1.0,0,4,0
84,1,122,124,2,122,124,"[122, 124]","[1.0, 1.0]",1.0,0,4,0
85,7,673,681,2,673,681,"[673, 681]","[1.0, 1.0]",1.0,0,4,0
86,127,340,468,2,340,468,"[340, 468]","[1.0, 1.0]",1.0,0,4,0
87,255,107,363,2,107,363,"[107, 363]","[1.0, 1.0]",1.0,0,4,0
88,7,324,332,2,324,332,"[324, 332]","[1.0, 1.0]",1.0,0,4,0
89,31,68,100,2,68,100,"[68, 100]","[1.0, 1.0]",1.0,0,4,0
90,63,314,378,2,314,378,"[314, 378]","[1.0, 1.0]",1.0,0,4,0
91,39,209,249,2,209,249,"[209, 249]","[1.0, 1.0]",1.0,0,4,0
92,255,7,263,2,7,263,"[7, 263]","[1.0, 1.0]",1.0,0,4,0
93,15,528,544,2,528,544,"[528, 544]","[1.0, 1.0]",1.0,0,4,0
94,5,641,647,2,641,647,"[641, 647]","[1.0, 1.0]",1.0,0,4,0
95,23,333,357,2,333,357,"[333, 357]","[1.0, 1.0]",1.0,0,4,0
96,63,650,714,2,650,714,"[650, 714]","[1.0, 1.0]",1.0,0,4,0
97,7,128,136,2,128,136,"[128, 136]","[1.0, 1.0]",1.0,0,4,0
98,15,616,632,2,616,632,"[616, 632]","[1.0, 1.0]",1.0,0,4,0
99,23,357,381,2,357,381,"[357, 381]","[1.0, 1.0]",1.0,0,4,0
