,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,1,243,245,2,243,245,"[243, 245]","[1.0, 1.0]",1.0,0,3,3
1,1,288,290,2,288,290,"[288, 290]","[1.0, 1.0]",1.0,0,3,3
2,0,426,427,2,426,427,"[426, 427]","[1.0, 1.0]",1.0,0,3,3
3,5,681,687,2,681,687,"[681, 687]","[1.0, 1.0]",1.0,0,3,3
4,23,524,548,2,524,548,"[524, 548]","[1.0, 1.0]",1.0,0,3,3
5,191,289,481,2,289,481,"[289, 481]","[1.0, 1.0]",1.0,0,3,3
6,63,90,154,2,90,154,"[90, 154]","[1.0, 1.0]",1.0,0,3,3
7,7,655,663,2,655,663,"[655, 663]","[1.0, 1.0]",1.0,0,3,3
8,1,301,303,2,301,303,"[301, 303]","[1.0, 1.0]",1.0,0,3,3
9,127,667,795,2,667,795,"[667, 795]","[1.0, 1.0]",1.0,0,3,3
10,63,649,713,2,649,713,"[649, 713]","[1.0, 1.0]",1.0,0,3,3
11,127,45,173,2,45,173,"[45, 173]","[1.0, 1.0]",1.0,0,3,3
12,47,457,505,2,457,505,"[457, 505]","[1.0, 1.0]",1.0,0,3,3
13,15,154,170,2,154,170,"[154, 170]","[1.0, 1.0]",1.0,0,3,3
14,127,378,506,2,378,506,"[378, 506]","[1.0, 1.0]",1.0,0,3,3
15,3,434,438,2,434,438,"[434, 438]","[1.0, 1.0]",1.0,0,3,3
16,23,322,346,2,322,346,"[322, 346]","[1.0, 1.0]",1.0,0,3,3
17,63,723,787,2,723,787,"[723, 787]","[1.0, 1.0]",1.0,0,3,3
18,383,36,420,2,36,420,"[36, 420]","[1.0, 1.0]",1.0,0,3,3
19,63,169,233,2,169,233,"[169, 233]","[1.0, 1.0]",1.0,0,3,3
20,31,329,361,2,329,361,"[329, 361]","[1.0, 1.0]",1.0,0,3,3
21,23,281,305,2,281,305,"[281, 305]","[1.0, 1.0]",1.0,0,3,3
22,39,386,426,2,386,426,"[386, 426]","[1.0, 1.0]",1.0,0,3,3
23,23,152,176,2,152,176,"[152, 176]","[1.0, 1.0]",1.0,0,3,3
24,191,109,301,2,109,301,"[109, 301]","[1.0, 1.0]",1.0,0,3,3
25,7,471,479,2,471,479,"[471, 479]","[1.0, 1.0]",1.0,0,3,3
26,127,678,806,2,678,806,"[678, 806]","[1.0, 1.0]",1.0,0,3,3
27,191,266,458,2,266,458,"[266, 458]","[1.0, 1.0]",1.0,0,3,3
28,31,535,567,2,535,567,"[535, 567]","[1.0, 1.0]",1.0,0,3,3
29,1,277,279,2,277,279,"[277, 279]","[1.0, 1.0]",1.0,0,3,3
30,63,200,264,2,200,264,"[200, 264]","[1.0, 1.0]",1.0,0,3,3
31,47,14,62,2,14,62,"[14, 62]","[1.0, 1.0]",1.0,0,3,3
32,127,97,225,2,97,225,"[97, 225]","[1.0, 1.0]",1.0,0,3,3
33,255,539,795,2,539,795,"[539, 795]","[1.0, 1.0]",1.0,0,3,3
34,15,729,745,2,729,745,"[729, 745]","[1.0, 1.0]",1.0,0,3,3
35,127,92,220,2,92,220,"[92, 220]","[1.0, 1.0]",1.0,0,3,3
36,31,600,632,2,600,632,"[600, 632]","[1.0, 1.0]",1.0,0,3,3
37,47,399,447,2,399,447,"[399, 447]","[1.0, 1.0]",1.0,0,3,3
38,63,650,714,2,650,714,"[650, 714]","[1.0, 1.0]",1.0,0,3,3
39,319,86,406,2,86,406,"[86, 406]","[1.0, 1.0]",1.0,0,3,3
40,7,664,672,2,664,672,"[664, 672]","[1.0, 1.0]",1.0,0,3,3
41,3,624,628,2,624,628,"[624, 628]","[1.0, 1.0]",1.0,0,3,3
42,63,305,369,2,305,369,"[305, 369]","[1.0, 1.0]",1.0,0,3,3
43,31,31,63,2,31,63,"[31, 63]","[1.0, 1.0]",1.0,0,3,3
44,7,409,417,2,409,417,"[409, 417]","[1.0, 1.0]",1.0,0,3,3
45,15,788,804,2,788,804,"[788, 804]","[1.0, 1.0]",1.0,0,3,3
46,7,240,248,2,240,248,"[240, 248]","[1.0, 1.0]",1.0,0,3,3
47,23,789,813,2,789,813,"[789, 813]","[1.0, 1.0]",1.0,0,3,3
48,3,66,70,2,66,70,"[66, 70]","[1.0, 1.0]",1.0,0,3,3
49,191,248,440,2,248,440,"[248, 440]","[1.0, 1.0]",1.0,0,3,3
50,3,176,180,2,176,180,"[176, 180]","[1.0, 1.0]",1.0,0,3,3
51,255,139,395,2,139,395,"[139, 395]","[1.0, 1.0]",1.0,0,3,3
52,3,536,540,2,536,540,"[536, 540]","[1.0, 1.0]",1.0,0,3,3
53,5,192,198,2,192,198,"[192, 198]","[1.0, 1.0]",1.0,0,3,3
54,7,108,116,2,108,116,"[108, 116]","[1.0, 1.0]",1.0,0,3,3
55,1,60,62,2,60,62,"[60, 62]","[1.0, 1.0]",1.0,0,3,3
56,511,287,799,2,287,799,"[287, 799]","[1.0, 1.0]",1.0,0,3,3
57,0,592,593,2,592,593,"[592, 593]","[1.0, 1.0]",1.0,0,3,3
58,15,212,228,2,212,228,"[212, 228]","[1.0, 1.0]",1.0,0,3,3
59,15,612,628,2,612,628,"[612, 628]","[1.0, 1.0]",1.0,0,3,3
60,63,640,704,2,640,704,"[640, 704]","[1.0, 1.0]",1.0,0,3,3
61,127,62,190,2,62,190,"[62, 190]","[1.0, 1.0]",1.0,0,3,3
62,7,740,748,2,740,748,"[740, 748]","[1.0, 1.0]",1.0,0,3,3
63,7,821,829,2,821,829,"[821, 829]","[1.0, 1.0]",1.0,0,3,3
64,7,341,349,2,341,349,"[341, 349]","[1.0, 1.0]",1.0,0,3,3
65,1,417,419,2,417,419,"[417, 419]","[1.0, 1.0]",1.0,0,3,3
66,23,229,253,2,229,253,"[229, 253]","[1.0, 1.0]",1.0,0,3,3
67,31,1,33,2,1,33,"[1, 33]","[1.0, 1.0]",1.0,0,3,3
68,127,226,354,2,226,354,"[226, 354]","[1.0, 1.0]",1.0,0,3,3
69,23,256,280,2,256,280,"[256, 280]","[1.0, 1.0]",1.0,0,3,3
70,23,784,808,2,784,808,"[784, 808]","[1.0, 1.0]",1.0,0,3,3
71,127,651,779,2,651,779,"[651, 779]","[1.0, 1.0]",1.0,0,3,3
72,511,149,661,2,149,661,"[149, 661]","[1.0, 1.0]",1.0,0,3,3
73,3,793,797,2,793,797,"[793, 797]","[1.0, 1.0]",1.0,0,3,3
74,63,132,196,2,132,196,"[132, 196]","[1.0, 1.0]",1.0,0,3,3
75,3,179,183,2,179,183,"[179, 183]","[1.0, 1.0]",1.0,0,3,3
76,63,620,684,2,620,684,"[620, 684]","[1.0, 1.0]",1.0,0,3,3
77,191,628,820,2,628,820,"[628, 820]","[1.0, 1.0]",1.0,0,3,3
78,255,201,457,2,201,457,"[201, 457]","[1.0, 1.0]",1.0,0,3,3
79,127,31,159,2,31,159,"[31, 159]","[1.0, 1.0]",1.0,0,3,3
80,5,393,399,2,393,399,"[393, 399]","[1.0, 1.0]",1.0,0,3,3
81,191,217,409,2,217,409,"[217, 409]","[1.0, 1.0]",1.0,0,3,3
82,1,370,372,2,370,372,"[370, 372]","[1.0, 1.0]",1.0,0,3,3
83,127,613,741,2,613,741,"[613, 741]","[1.0, 1.0]",1.0,0,3,3
84,7,673,681,2,673,681,"[673, 681]","[1.0, 1.0]",1.0,0,3,3
85,23,289,313,2,289,313,"[289, 313]","[1.0, 1.0]",1.0,0,3,3
86,447,56,504,2,56,504,"[56, 504]","[1.0, 1.0]",1.0,0,3,3
87,31,533,565,2,533,565,"[533, 565]","[1.0, 1.0]",1.0,0,3,3
88,15,5,21,2,5,21,"[5, 21]","[1.0, 1.0]",1.0,0,3,3
89,5,505,511,2,505,511,"[505, 511]","[1.0, 1.0]",1.0,0,3,3
90,255,231,487,2,231,487,"[231, 487]","[1.0, 1.0]",1.0,0,3,3
91,15,87,103,2,87,103,"[87, 103]","[1.0, 1.0]",1.0,0,3,3
92,7,228,236,2,228,236,"[228, 236]","[1.0, 1.0]",1.0,0,3,3
93,3,251,255,2,251,255,"[251, 255]","[1.0, 1.0]",1.0,0,3,3
94,7,494,502,2,494,502,"[494, 502]","[1.0, 1.0]",1.0,0,3,3
95,255,62,318,2,62,318,"[62, 318]","[1.0, 1.0]",1.0,0,3,3
96,511,186,698,2,186,698,"[186, 698]","[1.0, 1.0]",1.0,0,3,3
97,1,537,539,2,537,539,"[537, 539]","[1.0, 1.0]",1.0,0,3,3
98,191,114,306,2,114,306,"[114, 306]","[1.0, 1.0]",1.0,0,3,3
99,63,225,289,2,225,289,"[225, 289]","[1.0, 1.0]",1.0,0,3,3
