,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,169,610,0,3,50.0,0.0,49.584375,0.0
0,0,0,3,0,1,169,610,0,3,50.0,0.0,50.140625,0.0
0,0,0,3,0,2,169,610,0,3,50.0,0.0,49.61875,0.0
0,0,0,3,0,3,169,610,0,3,50.0,0.0,49.725,0.0
0,0,1,3,0,0,169,610,0,3,50.0,0.0,50.271875,0.0
0,0,1,3,0,1,169,610,0,3,50.0,0.0,49.834375,0.0
0,0,1,3,0,2,169,610,0,3,50.0,0.0,49.984375,0.0
0,0,1,3,0,3,169,610,0,3,50.0,0.0,49.828125,0.0
0,0,2,3,0,0,169,610,0,3,50.0,0.0,50.103125,0.0
0,0,2,3,0,1,169,610,0,3,50.0,0.0,50.171875,0.0
0,0,2,3,0,2,169,610,0,3,50.0,0.0,49.9,0.0
0,0,2,3,0,3,169,610,0,3,50.0,0.0,50.5,0.0
0,0,3,3,0,0,169,610,0,3,50.0,0.0,50.034375,0.0
0,0,3,3,0,1,169,610,0,3,50.0,0.0,50.278125,0.0
0,0,3,3,0,2,169,610,0,3,50.0,0.0,50.09375,0.0
0,0,3,3,0,3,169,610,0,3,50.0,0.0,49.9,0.0
0,1,0,3,0,0,169,610,0,3,100.0,100.0,99.997269,99.639893
0,1,0,3,0,1,169,610,0,3,100.0,100.0,99.997647,99.661255
0,1,0,3,0,2,169,610,0,3,100.0,100.0,99.998117,99.711609
0,1,0,3,0,3,169,610,0,3,100.0,100.0,99.998235,99.739075
0,1,1,3,0,0,169,610,0,3,89.635213,49.42627,88.596597,9.422302
0,1,1,3,0,1,169,610,0,3,89.445241,48.086548,88.331335,9.747314
0,1,1,3,0,2,169,610,0,3,89.344533,47.65625,88.186273,9.016418
0,1,1,3,0,3,169,610,0,3,89.670817,49.966431,88.52701,10.134888
0,1,2,3,0,0,169,610,0,3,66.666667,0.0,75.153125,0.0
0,1,2,3,0,1,169,610,0,3,66.666667,0.0,75.165625,0.0
