,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,117,101,219,8,91,229,"[91, 93, 99, 101, 219, 221, 227, 229]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
1,355,25,381,8,25,381,"[25, 29, 57, 61, 345, 349, 377, 381]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
2,139,173,313,8,169,317,"[169, 173, 185, 189, 297, 301, 313, 317]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
3,81,646,728,8,640,734,"[640, 646, 664, 670, 704, 710, 728, 734]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
4,262,56,319,8,56,319,"[56, 57, 62, 63, 312, 313, 318, 319]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
5,38,125,164,8,100,189,"[100, 101, 124, 125, 164, 165, 188, 189]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
6,153,12,166,8,12,166,"[12, 14, 36, 38, 140, 142, 164, 166]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
7,43,378,422,8,354,446,"[354, 358, 378, 382, 418, 422, 442, 446]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
8,81,712,794,8,712,794,"[712, 714, 728, 730, 776, 778, 792, 794]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
9,323,141,465,8,137,469,"[137, 141, 145, 149, 457, 461, 465, 469]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
10,22,734,757,8,732,759,"[732, 733, 734, 735, 756, 757, 758, 759]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
11,483,6,490,8,2,494,"[2, 6, 42, 46, 450, 454, 490, 494]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
12,233,215,449,8,193,471,"[193, 199, 209, 215, 449, 455, 465, 471]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
13,24,186,211,8,146,251,"[146, 147, 186, 187, 210, 211, 250, 251]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
14,243,230,474,8,218,486,"[218, 222, 226, 230, 474, 478, 482, 486]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
15,115,66,182,8,66,182,"[66, 70, 114, 118, 130, 134, 178, 182]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
16,94,69,164,8,68,165,"[68, 69, 100, 101, 132, 133, 164, 165]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
17,565,3,569,8,1,571,"[1, 3, 57, 59, 513, 515, 569, 571]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
18,120,296,417,8,288,425,"[288, 289, 296, 297, 416, 417, 424, 425]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
19,161,309,471,8,277,503,"[277, 279, 309, 311, 469, 471, 501, 503]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
20,80,746,827,8,746,827,"[746, 747, 762, 763, 810, 811, 826, 827]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
21,57,721,779,8,713,787,"[713, 715, 721, 723, 777, 779, 785, 787]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
22,12,533,546,8,530,549,"[530, 531, 532, 533, 546, 547, 548, 549]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
23,93,534,628,8,532,630,"[532, 534, 564, 566, 596, 598, 628, 630]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
24,294,177,472,8,152,497,"[152, 153, 176, 177, 472, 473, 496, 497]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
25,18,342,361,8,336,367,"[336, 337, 342, 343, 360, 361, 366, 367]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
26,391,184,576,8,64,696,"[64, 120, 128, 184, 576, 632, 640, 696]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
27,293,136,430,8,136,430,"[136, 142, 168, 174, 392, 398, 424, 430]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
28,53,84,138,8,74,148,"[74, 76, 82, 84, 138, 140, 146, 148]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
29,229,231,461,8,205,487,"[205, 207, 229, 231, 461, 463, 485, 487]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
30,26,540,567,8,540,567,"[540, 541, 542, 543, 564, 565, 566, 567]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
31,235,26,262,8,2,286,"[2, 6, 26, 30, 258, 262, 282, 286]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
32,469,45,515,8,3,557,"[3, 5, 43, 45, 515, 517, 555, 557]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
33,225,574,800,8,544,830,"[544, 550, 568, 574, 800, 806, 824, 830]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
34,107,96,204,8,72,228,"[72, 76, 96, 100, 200, 204, 224, 228]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
35,109,245,355,8,227,373,"[227, 229, 243, 245, 355, 357, 371, 373]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
36,99,15,115,8,11,119,"[11, 15, 51, 55, 75, 79, 115, 119]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
37,349,17,367,8,17,367,"[17, 23, 41, 47, 337, 343, 361, 367]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
38,11,119,131,8,67,183,"[67, 71, 115, 119, 131, 135, 179, 183]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
39,85,692,778,8,650,820,"[650, 652, 690, 692, 778, 780, 818, 820]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
40,26,418,445,8,418,445,"[418, 419, 420, 421, 442, 443, 444, 445]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
41,173,39,213,8,21,231,"[21, 23, 37, 39, 213, 215, 229, 231]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
42,499,207,707,8,195,719,"[195, 199, 203, 207, 707, 711, 715, 719]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
43,107,588,696,8,584,700,"[584, 588, 632, 636, 648, 652, 696, 700]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
44,493,45,539,8,27,557,"[27, 29, 43, 45, 539, 541, 555, 557]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
45,88,142,231,8,142,231,"[142, 143, 166, 167, 206, 207, 230, 231]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
46,549,16,566,8,16,566,"[16, 22, 48, 54, 528, 534, 560, 566]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0,1,3
