,t_12,t_23,n_frac_times,t_frac,bank_id,r_first,r_second,s_id,majX,avg_coverage,full_coverage_cells,avg_stability,full_stable_cells
0,0,0,3,0,0,83,716,0,3,50.0,0.0,50.13125,0.0
0,0,0,3,0,1,83,716,0,3,50.0,0.0,50.16875,0.0
0,0,0,3,0,2,83,716,0,3,50.0,0.0,49.85,0.0
0,0,0,3,0,3,83,716,0,3,50.0,0.0,49.490625,0.0
0,0,1,3,0,0,83,716,0,3,50.0,0.0,49.89375,0.0
0,0,1,3,0,1,83,716,0,3,50.0,0.0,49.971875,0.0
0,0,1,3,0,2,83,716,0,3,50.0,0.0,50.084375,0.0
0,0,1,3,0,3,83,716,0,3,50.0,0.0,50.10625,0.0
0,0,2,3,0,0,83,716,0,3,50.0,0.0,50.796875,0.0
0,0,2,3,0,1,83,716,0,3,50.0,0.0,50.1125,0.0
0,0,2,3,0,2,83,716,0,3,50.0,0.0,50.225,0.0
0,0,2,3,0,3,83,716,0,3,50.0,0.0,49.584375,0.0
0,0,3,3,0,0,83,716,0,3,50.0,0.0,50.05625,0.0
0,0,3,3,0,1,83,716,0,3,50.0,0.0,49.8625,0.0
0,0,3,3,0,2,83,716,0,3,50.0,0.0,50.3875,0.0
0,0,3,3,0,3,83,716,0,3,50.0,0.0,49.878125,0.0
0,1,0,3,0,0,83,716,0,3,100.0,100.0,99.996964,99.508667
0,1,0,3,0,1,83,716,0,3,100.0,100.0,99.997813,99.638367
0,1,0,3,0,2,83,716,0,3,100.0,100.0,99.996786,99.630737
0,1,0,3,0,3,83,716,0,3,100.0,100.0,99.997887,99.659729
0,1,1,3,0,0,83,716,0,3,88.617452,37.805176,89.162111,7.00531
0,1,1,3,0,1,83,716,0,3,88.237,36.619568,89.308566,6.590271
0,1,1,3,0,2,83,716,0,3,88.705953,38.540649,89.466689,6.637573
0,1,1,3,0,3,83,716,0,3,88.895162,40.055847,89.404364,7.533264
0,1,2,3,0,0,83,716,0,3,66.666667,0.0,74.853125,0.0
0,1,2,3,0,1,83,716,0,3,66.666667,0.0,74.628125,0.0
0,1,2,3,0,2,83,716,0,3,66.666667,0.0,74.709375,0.0
0,1,2,3,0,3,83,716,0,3,66.666667,0.0,75.03125,0.0
0,1,3,3,0,0,83,716,0,3,66.666667,0.0,74.70625,0.0
0,1,3,3,0,1,83,716,0,3,66.666667,0.0,74.915625,0.0
0,1,3,3,0,2,83,716,0,3,66.666667,0.0,74.640625,0.0
0,1,3,3,0,3,83,716,0,3,66.666667,0.0,75.015625,0.0
0,2,0,3,0,0,83,716,0,3,91.9782,53.129578,90.479846,12.226868
0,2,0,3,0,1,83,716,0,3,91.206614,49.801636,90.146701,10.716248
0,2,0,3,0,2,83,716,0,3,89.930471,42.611694,89.781477,8.403015
0,2,0,3,0,3,83,716,0,3,89.806112,42.562866,89.851662,8.329773
0,2,1,3,0,0,83,716,0,3,66.666667,0.0,75.140625,0.0
