,Unnamed: 0,Rfirst,Rsecond,total_open_row,min_row_addr,max_row_addr,all_open_indices,success_rates,avg_success_rate,s_id,t_12,t_23
0,39,653,693,2,653,693,"[653, 693]","[1.0, 1.0]",1.0,0,1,3
1,191,280,472,2,280,472,"[280, 472]","[1.0, 1.0]",1.0,0,1,3
2,255,130,386,2,130,386,"[130, 386]","[1.0, 1.0]",1.0,0,1,3
3,1,661,663,2,661,663,"[661, 663]","[1.0, 1.0]",1.0,0,1,3
4,255,35,291,2,35,291,"[35, 291]","[1.0, 1.0]",1.0,0,1,3
5,1,24,26,2,24,26,"[24, 26]","[1.0, 1.0]",1.0,0,1,3
6,23,207,231,2,207,231,"[207, 231]","[1.0, 1.0]",1.0,0,1,3
7,7,174,182,2,174,182,"[174, 182]","[1.0, 1.0]",1.0,0,1,3
8,127,159,287,2,159,287,"[159, 287]","[1.0, 1.0]",1.0,0,1,3
9,255,85,341,2,85,341,"[85, 341]","[1.0, 1.0]",1.0,0,1,3
10,3,523,527,2,523,527,"[523, 527]","[1.0, 1.0]",1.0,0,1,3
11,319,109,429,2,109,429,"[109, 429]","[1.0, 1.0]",1.0,0,1,3
12,191,18,210,2,18,210,"[18, 210]","[1.0, 1.0]",1.0,0,1,3
13,1,396,398,2,396,398,"[396, 398]","[1.0, 1.0]",1.0,0,1,3
14,383,3,387,2,3,387,"[3, 387]","[1.0, 1.0]",1.0,0,1,3
15,15,521,537,2,521,537,"[521, 537]","[1.0, 1.0]",1.0,0,1,3
16,383,0,384,2,0,384,"[0, 384]","[1.0, 1.0]",1.0,0,1,3
17,39,455,495,2,455,495,"[455, 495]","[1.0, 1.0]",1.0,0,1,3
18,23,274,298,2,274,298,"[274, 298]","[1.0, 1.0]",1.0,0,1,3
19,3,376,380,2,376,380,"[376, 380]","[1.0, 1.0]",1.0,0,1,3
20,55,515,571,2,515,571,"[515, 571]","[1.0, 1.0]",1.0,0,1,3
21,15,277,293,2,277,293,"[277, 293]","[1.0, 1.0]",1.0,0,1,3
22,23,739,763,2,739,763,"[739, 763]","[1.0, 1.0]",1.0,0,1,3
23,1,792,794,2,792,794,"[792, 794]","[1.0, 1.0]",1.0,0,1,3
24,0,530,531,2,530,531,"[530, 531]","[1.0, 1.0]",1.0,0,1,3
25,1,523,525,2,523,525,"[523, 525]","[1.0, 1.0]",1.0,0,1,3
26,39,135,175,2,135,175,"[135, 175]","[1.0, 1.0]",1.0,0,1,3
27,3,552,556,2,552,556,"[552, 556]","[1.0, 1.0]",1.0,0,1,3
28,255,561,817,2,561,817,"[561, 817]","[1.0, 1.0]",1.0,0,1,3
29,15,337,353,2,337,353,"[337, 353]","[1.0, 1.0]",1.0,0,1,3
30,7,30,38,2,30,38,"[30, 38]","[1.0, 1.0]",1.0,0,1,3
31,3,515,519,2,515,519,"[515, 519]","[1.0, 1.0]",1.0,0,1,3
32,383,102,486,2,102,486,"[102, 486]","[1.0, 1.0]",1.0,0,1,3
33,511,137,649,2,137,649,"[137, 649]","[1.0, 1.0]",1.0,0,1,3
34,0,370,371,2,370,371,"[370, 371]","[1.0, 1.0]",1.0,0,1,3
35,63,59,123,2,59,123,"[59, 123]","[1.0, 1.0]",1.0,0,1,3
36,5,784,790,2,784,790,"[784, 790]","[1.0, 1.0]",1.0,0,1,3
37,15,770,786,2,770,786,"[770, 786]","[1.0, 1.0]",1.0,0,1,3
38,31,449,481,2,449,481,"[449, 481]","[1.0, 1.0]",1.0,0,1,3
39,127,185,313,2,185,313,"[185, 313]","[1.0, 1.0]",1.0,0,1,3
40,7,641,649,2,641,649,"[641, 649]","[1.0, 1.0]",1.0,0,1,3
41,383,59,443,2,59,443,"[59, 443]","[1.0, 1.0]",1.0,0,1,3
42,191,208,400,2,208,400,"[208, 400]","[1.0, 1.0]",1.0,0,1,3
43,15,652,668,2,652,668,"[652, 668]","[1.0, 1.0]",1.0,0,1,3
44,7,704,712,2,704,712,"[704, 712]","[1.0, 1.0]",1.0,0,1,3
45,0,228,229,2,228,229,"[228, 229]","[1.0, 1.0]",1.0,0,1,3
46,511,115,627,2,115,627,"[115, 627]","[1.0, 1.0]",1.0,0,1,3
47,0,110,111,2,110,111,"[110, 111]","[1.0, 1.0]",1.0,0,1,3
48,127,168,296,2,168,296,"[168, 296]","[1.0, 1.0]",1.0,0,1,3
49,7,414,422,2,414,422,"[414, 422]","[1.0, 1.0]",1.0,0,1,3
50,3,771,775,2,771,775,"[771, 775]","[1.0, 1.0]",1.0,0,1,3
51,23,678,702,2,678,702,"[678, 702]","[1.0, 1.0]",1.0,0,1,3
52,7,17,25,2,17,25,"[17, 25]","[1.0, 1.0]",1.0,0,1,3
53,63,318,382,2,318,382,"[318, 382]","[1.0, 1.0]",1.0,0,1,3
54,191,26,218,2,26,218,"[26, 218]","[1.0, 1.0]",1.0,0,1,3
55,1,353,355,2,353,355,"[353, 355]","[1.0, 1.0]",1.0,0,1,3
56,63,676,740,2,676,740,"[676, 740]","[1.0, 1.0]",1.0,0,1,3
57,7,759,767,2,759,767,"[759, 767]","[1.0, 1.0]",1.0,0,1,3
58,191,542,734,2,542,734,"[542, 734]","[1.0, 1.0]",1.0,0,1,3
59,63,367,431,2,367,431,"[367, 431]","[1.0, 1.0]",1.0,0,1,3
60,383,65,449,2,65,449,"[65, 449]","[1.0, 1.0]",1.0,0,1,3
61,1,602,604,2,602,604,"[602, 604]","[1.0, 1.0]",1.0,0,1,3
62,47,782,830,2,782,830,"[782, 830]","[1.0, 1.0]",1.0,0,1,3
63,7,274,282,2,274,282,"[274, 282]","[1.0, 1.0]",1.0,0,1,3
64,511,122,634,2,122,634,"[122, 634]","[1.0, 1.0]",1.0,0,1,3
65,55,583,639,2,583,639,"[583, 639]","[1.0, 1.0]",1.0,0,1,3
66,23,408,432,2,408,432,"[408, 432]","[1.0, 1.0]",1.0,0,1,3
67,5,1,7,2,1,7,"[1, 7]","[1.0, 1.0]",1.0,0,1,3
68,0,376,377,2,376,377,"[376, 377]","[1.0, 1.0]",1.0,0,1,3
69,7,588,596,2,588,596,"[588, 596]","[1.0, 1.0]",1.0,0,1,3
70,3,779,783,2,779,783,"[779, 783]","[1.0, 1.0]",1.0,0,1,3
71,0,410,411,2,410,411,"[410, 411]","[1.0, 1.0]",1.0,0,1,3
72,15,74,90,2,74,90,"[74, 90]","[1.0, 1.0]",1.0,0,1,3
73,47,204,252,2,204,252,"[204, 252]","[1.0, 1.0]",1.0,0,1,3
74,191,319,511,2,319,511,"[319, 511]","[1.0, 1.0]",1.0,0,1,3
75,7,206,214,2,206,214,"[206, 214]","[1.0, 1.0]",1.0,0,1,3
76,1,682,684,2,682,684,"[682, 684]","[1.0, 1.0]",1.0,0,1,3
77,47,461,509,2,461,509,"[461, 509]","[1.0, 1.0]",1.0,0,1,3
78,63,235,299,2,235,299,"[235, 299]","[1.0, 1.0]",1.0,0,1,3
79,7,520,528,2,520,528,"[520, 528]","[1.0, 1.0]",1.0,0,1,3
80,0,604,605,2,604,605,"[604, 605]","[1.0, 1.0]",1.0,0,1,3
81,7,286,294,2,286,294,"[286, 294]","[1.0, 1.0]",1.0,0,1,3
82,319,190,510,2,190,510,"[190, 510]","[1.0, 1.0]",1.0,0,1,3
83,47,192,240,2,192,240,"[192, 240]","[1.0, 1.0]",1.0,0,1,3
84,7,203,211,2,203,211,"[203, 211]","[1.0, 1.0]",1.0,0,1,3
85,7,356,364,2,356,364,"[356, 364]","[1.0, 1.0]",1.0,0,1,3
86,3,818,822,2,818,822,"[818, 822]","[1.0, 1.0]",1.0,0,1,3
87,127,569,697,2,569,697,"[569, 697]","[1.0, 1.0]",1.0,0,1,3
88,7,103,111,2,103,111,"[103, 111]","[1.0, 1.0]",1.0,0,1,3
89,15,418,434,2,418,434,"[418, 434]","[1.0, 1.0]",1.0,0,1,3
90,255,114,370,2,114,370,"[114, 370]","[1.0, 1.0]",1.0,0,1,3
91,15,100,116,2,100,116,"[100, 116]","[1.0, 1.0]",1.0,0,1,3
92,63,31,95,2,31,95,"[31, 95]","[1.0, 1.0]",1.0,0,1,3
93,1,656,658,2,656,658,"[656, 658]","[1.0, 1.0]",1.0,0,1,3
94,15,199,215,2,199,215,"[199, 215]","[1.0, 1.0]",1.0,0,1,3
95,127,195,323,2,195,323,"[195, 323]","[1.0, 1.0]",1.0,0,1,3
96,5,193,199,2,193,199,"[193, 199]","[1.0, 1.0]",1.0,0,1,3
97,0,498,499,2,498,499,"[498, 499]","[1.0, 1.0]",1.0,0,1,3
98,1,795,797,2,795,797,"[795, 797]","[1.0, 1.0]",1.0,0,1,3
99,3,146,150,2,146,150,"[146, 150]","[1.0, 1.0]",1.0,0,1,3
